data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-03-14 12:00:00,1003.0,84,24.4,21.9,86,16.80,0,0,297.3,346.1,300.3,NaN
2026-03-14 12:00:00,1000.0,111,24.2,21.9,87,16.85,40,7,297.4,346.3,300.4,NaN
2026-03-14 12:00:00,990.0,199,24.7,21.5,82,16.57,45,11,298.7,347.2,301.7,NaN
2026-03-14 12:00:00,983.0,262,25.1,21.2,79,16.38,45,12,299.7,347.8,302.6,NaN
2026-03-14 12:00:00,977.0,316,25.4,20.9,76,16.21,40,11,300.5,348.3,303.4,NaN
2026-03-14 12:00:00,970.0,379,25.1,20.3,75,15.68,35,10,300.9,347.1,303.7,NaN
2026-03-14 12:00:00,927.0,776,23.2,16.2,65,12.65,70,10,302.8,340.6,305.1,NaN
2026-03-14 12:00:00,925.0,795,23.2,16.2,65,12.68,70,10,303.0,340.9,305.3,NaN
2026-03-14 12:00:00,872.0,1309,19.9,14.5,71,12.01,70,11,304.7,340.8,306.9,NaN
2026-03-14 12:00:00,850.0,1531,18.4,13.7,74,11.72,90,8,305.4,340.8,307.6,NaN
2026-03-14 12:00:00,753.0,2561,12.4,8.5,77,9.33,99,5,309.7,338.5,311.4,NaN
2026-03-14 12:00:00,700.0,3171,9.2,6.1,81,8.51,105,3,312.6,339.3,314.2,NaN
2026-03-14 12:00:00,649.0,3790,5.8,3.2,84,7.50,35,2,315.6,339.5,317.1,NaN
2026-03-14 12:00:00,583.0,4667,1.0,-0.8,88,6.23,354,7,319.9,340.1,321.1,NaN
2026-03-14 12:00:00,533.0,5382,-2.3,-5.8,77,4.68,320,11,324.2,339.9,325.1,NaN
2026-03-14 12:00:00,513.0,5687,-3.7,-8.0,73,4.12,350,14,326.0,340.0,326.8,NaN
2026-03-14 12:00:00,508.0,5765,-4.1,-8.5,71,3.98,354,13,326.5,340.1,327.3,NaN
2026-03-14 12:00:00,500.0,5890,-5.1,-8.7,76,3.99,0,12,326.8,340.4,327.6,NaN
2026-03-14 12:00:00,494.0,5985,-5.7,-9.7,73,3.73,5,13,327.2,339.9,327.9,NaN
2026-03-14 12:00:00,480.0,6211,-7.1,-12.1,67,3.17,10,12,328.1,339.1,328.8,NaN
2026-03-14 12:00:00,462.0,6509,-9.3,-11.5,84,3.45,16,12,329.0,341.0,329.7,NaN
2026-03-14 12:00:00,458.0,6576,-9.5,-14.5,67,2.73,18,11,329.6,339.1,330.1,NaN
2026-03-14 12:00:00,426.0,7131,-13.8,-15.9,84,2.61,30,10,330.9,340.2,331.4,NaN
2026-03-14 12:00:00,417.0,7294,-15.1,-16.3,91,2.58,15,11,331.3,340.4,331.8,NaN
2026-03-14 12:00:00,413.0,7368,-15.7,-16.5,94,2.56,25,9,331.4,340.6,332.0,NaN
2026-03-14 12:00:00,400.0,7610,-16.1,-19.7,74,2.02,60,3,334.0,341.3,334.4,NaN
2026-03-14 12:00:00,391.0,7780,-16.7,-21.2,68,1.81,76,3,335.4,342.0,335.7,NaN
2026-03-14 12:00:00,363.0,8325,-20.2,-27.4,53,1.12,130,1,337.9,342.1,338.1,NaN
2026-03-14 12:00:00,318.0,9294,-26.5,-38.5,31,0.43,109,6,342.2,343.9,342.3,NaN
2026-03-14 12:00:00,300.0,9710,-29.7,-44.7,22,0.24,100,8,343.4,344.4,343.4,NaN
2026-03-14 12:00:00,294.0,9854,-30.9,-46.9,19,0.19,103,9,343.7,344.5,343.7,NaN
2026-03-14 12:00:00,264.0,10601,-37.5,-49.6,27,0.16,120,15,344.7,345.4,344.7,NaN
2026-03-14 12:00:00,250.0,10980,-40.9,-50.9,33,0.14,115,20,345.1,345.8,345.1,NaN
2026-03-14 12:00:00,235.0,11398,-44.7,-50.7,51,0.16,112,23,345.5,346.2,345.6,NaN
2026-03-14 12:00:00,211.0,12112,-50.3,-63.3,20,0.04,107,28,347.6,347.8,347.6,NaN
2026-03-14 12:00:00,200.0,12460,-53.3,-60.3,42,0.06,105,30,348.2,348.5,348.2,NaN
2026-03-14 12:00:00,194.0,12652,-55.0,-61.6,44,0.05,105,39,348.6,348.8,348.6,NaN
2026-03-14 12:00:00,169.0,13523,-62.5,-67.4,52,0.03,116,41,350.1,350.2,350.1,NaN
2026-03-14 12:00:00,161.0,13821,-64.7,-74.7,24,0.01,120,42,351.3,351.3,351.3,NaN
2026-03-14 12:00:00,150.0,14250,-67.9,-79.9,17,0.00,125,43,352.9,352.9,352.9,NaN
2026-03-14 12:00:00,142.0,14577,-69.5,-84.5,10,0.00,129,44,355.7,355.7,355.7,NaN
2026-03-14 12:00:00,140.0,14659,-70.1,-84.6,10,0.00,130,44,356.1,356.1,356.1,NaN
2026-03-14 12:00:00,123.0,15403,-75.4,-85.9,18,0.00,115,13,359.9,359.9,359.9,NaN
2026-03-14 12:00:00,121.0,15497,-76.1,-86.0,20,0.00,105,11,360.3,360.3,360.3,NaN
2026-03-14 12:00:00,117.0,15690,-77.5,-86.4,23,0.00,55,2,361.2,361.3,361.2,NaN
2026-03-14 12:00:00,101.0,16535,-83.5,-87.8,48,0.00,265,9,365.1,365.1,365.1,NaN
2026-03-14 12:00:00,100.0,16590,-83.9,-88.2,47,0.00,265,9,365.4,365.4,365.4,NaN
2026-03-14 12:00:00,97.0,16758,-85.0,-89.7,44,0.00,175,5,366.4,366.4,366.4,NaN
2026-03-14 12:00:00,94.8,16884,-85.9,-90.9,41,0.00,120,9,367.1,367.1,367.1,NaN
2026-03-14 12:00:00,93.0,16991,-85.1,-90.5,38,0.00,90,14,370.8,370.8,370.8,NaN
2026-03-14 12:00:00,86.9,17367,-82.1,-89.1,30,0.00,60,28,384.0,384.0,384.0,NaN
2026-03-14 12:00:00,85.0,17490,-82.5,-89.8,28,0.00,50,33,385.7,385.7,385.7,NaN
2026-03-14 12:00:00,80.7,17779,-83.3,-91.3,24,0.00,56,26,389.7,389.7,389.7,NaN
