data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-20 12:00:00,1001.0,84,27.4,24.3,83,19.55,180,1,300.5,358.1,304.0,NaN
2026-01-20 12:00:00,1000.0,92,27.2,24.1,83,19.33,105,2,300.4,357.3,303.8,NaN
2026-01-20 12:00:00,930.0,733,22.8,21.8,94,18.04,44,9,302.1,355.7,305.4,NaN
2026-01-20 12:00:00,925.0,780,22.8,21.2,91,17.47,40,9,302.6,354.5,305.8,NaN
2026-01-20 12:00:00,923.0,799,22.7,21.0,90,17.24,45,11,302.7,354.0,305.8,NaN
2026-01-20 12:00:00,891.0,1106,21.5,17.1,76,13.94,35,18,304.5,346.3,307.1,NaN
2026-01-20 12:00:00,884.0,1175,21.2,16.2,73,13.28,34,18,304.9,344.8,307.3,NaN
2026-01-20 12:00:00,850.0,1514,18.0,17.1,94,14.65,30,18,305.0,349.0,307.7,NaN
2026-01-20 12:00:00,848.0,1534,17.8,16.9,94,14.50,30,18,305.0,348.5,307.6,NaN
2026-01-20 12:00:00,825.0,1770,16.2,14.7,91,12.91,38,16,305.7,344.6,308.1,NaN
2026-01-20 12:00:00,819.0,1832,15.9,14.2,90,12.61,40,16,306.1,344.2,308.4,NaN
2026-01-20 12:00:00,802.0,2010,15.2,12.9,86,11.77,25,16,307.1,342.9,309.3,NaN
2026-01-20 12:00:00,765.0,2411,13.6,9.8,78,10.05,25,11,309.6,340.6,311.5,NaN
2026-01-20 12:00:00,760.0,2466,13.4,9.4,77,9.83,28,11,309.9,340.3,311.8,NaN
2026-01-20 12:00:00,700.0,3156,9.8,7.4,85,9.31,70,9,313.3,342.5,315.1,NaN
2026-01-20 12:00:00,687.0,3310,8.9,6.8,87,9.11,80,10,313.9,342.6,315.7,NaN
2026-01-20 12:00:00,655.0,3704,6.5,5.3,92,8.61,145,4,315.6,342.8,317.2,NaN
2026-01-20 12:00:00,616.0,4209,3.4,3.4,100,8.00,218,10,317.6,343.2,319.1,NaN
2026-01-20 12:00:00,610.0,4288,3.0,3.0,100,7.83,230,11,318.0,343.1,319.5,NaN
2026-01-20 12:00:00,591.0,4544,1.6,1.6,100,7.31,225,12,319.3,342.9,320.7,NaN
2026-01-20 12:00:00,567.0,4878,-0.3,-0.3,100,6.66,250,13,320.9,342.6,322.2,NaN
2026-01-20 12:00:00,549.0,5138,-1.7,-1.7,100,6.19,236,19,322.2,342.6,323.4,NaN
2026-01-20 12:00:00,541.0,5255,-2.0,-3.4,90,5.52,230,22,323.2,341.5,324.3,NaN
2026-01-20 12:00:00,532.0,5389,-2.3,-5.4,79,4.84,240,20,324.4,340.6,325.3,NaN
2026-01-20 12:00:00,501.0,5864,-5.1,-5.5,97,5.10,274,12,326.6,343.8,327.6,NaN
2026-01-20 12:00:00,500.0,5880,-5.1,-5.6,96,5.07,275,12,326.8,343.9,327.8,NaN
2026-01-20 12:00:00,496.0,5943,-5.2,-6.6,89,4.72,275,12,327.4,343.5,328.4,NaN
2026-01-20 12:00:00,483.0,6152,-5.3,-10.1,69,3.69,245,6,329.8,342.6,330.5,NaN
2026-01-20 12:00:00,453.0,6653,-8.5,-10.8,83,3.73,249,10,331.8,344.9,332.6,NaN
2026-01-20 12:00:00,441.0,6861,-9.3,-21.3,37,1.60,250,11,333.4,339.3,333.7,NaN
2026-01-20 12:00:00,423.0,7183,-10.5,-37.5,9,0.36,274,14,335.8,337.3,335.9,NaN
2026-01-20 12:00:00,404.0,7534,-13.3,-43.6,6,0.20,300,18,336.7,337.5,336.7,NaN
2026-01-20 12:00:00,400.0,7610,-13.9,-44.9,5,0.18,300,16,336.8,337.6,336.9,NaN
2026-01-20 12:00:00,384.0,7917,-16.2,-37.3,14,0.41,305,13,337.7,339.4,337.8,NaN
2026-01-20 12:00:00,373.0,8136,-17.9,-31.9,28,0.71,293,11,338.3,341.1,338.5,NaN
2026-01-20 12:00:00,327.0,9101,-25.8,-41.5,21,0.31,240,3,340.4,341.7,340.5,NaN
2026-01-20 12:00:00,320.0,9259,-27.1,-43.1,20,0.27,209,8,340.7,341.8,340.8,NaN
2026-01-20 12:00:00,317.0,9327,-27.7,-43.2,21,0.27,195,10,340.8,341.9,340.9,NaN
2026-01-20 12:00:00,308.0,9533,-29.5,-43.5,24,0.27,208,10,341.1,342.2,341.2,NaN
2026-01-20 12:00:00,300.0,9720,-30.7,-39.7,41,0.41,220,10,342.0,343.6,342.1,NaN
2026-01-20 12:00:00,296.0,9815,-31.3,-37.3,55,0.53,224,10,342.5,344.6,342.6,NaN
2026-01-20 12:00:00,281.0,10182,-33.5,-44.5,32,0.26,242,10,344.4,345.5,344.5,NaN
2026-01-20 12:00:00,262.0,10666,-37.5,-47.9,33,0.19,265,10,345.6,346.4,345.6,NaN
2026-01-20 12:00:00,250.0,10990,-40.1,-50.1,33,0.16,240,14,346.3,347.0,346.3,NaN
2026-01-20 12:00:00,242.0,11208,-41.9,-52.3,31,0.12,210,12,346.9,347.5,346.9,NaN
2026-01-20 12:00:00,229.0,11577,-44.8,-56.1,27,0.08,210,17,347.9,348.3,347.9,NaN
2026-01-20 12:00:00,203.0,12383,-51.3,-64.3,20,0.03,170,18,349.9,350.0,349.9,NaN
2026-01-20 12:00:00,201.0,12448,-51.7,-70.7,8,0.01,167,18,350.2,350.3,350.2,NaN
2026-01-20 12:00:00,200.0,12480,-51.9,-69.9,10,0.02,165,18,350.4,350.5,350.4,NaN
2026-01-20 12:00:00,196.0,12607,-52.9,-70.4,10,0.01,160,19,350.9,350.9,350.9,NaN
2026-01-20 12:00:00,188.0,12870,-55.0,-71.6,11,0.01,170,28,351.8,351.8,351.8,NaN
2026-01-20 12:00:00,179.0,13179,-57.4,-72.9,12,0.01,185,18,352.8,352.8,352.8,NaN
2026-01-20 12:00:00,171.0,13467,-59.6,-74.1,14,0.01,145,15,353.7,353.7,353.7,NaN
2026-01-20 12:00:00,161.0,13847,-62.6,-75.7,16,0.01,145,11,354.8,354.9,354.8,NaN
2026-01-20 12:00:00,160.0,13886,-62.9,-75.9,16,0.01,153,10,354.9,355.0,354.9,NaN
2026-01-20 12:00:00,156.0,14041,-64.0,-75.4,20,0.01,185,7,355.6,355.7,355.6,NaN
2026-01-20 12:00:00,150.0,14280,-65.7,-74.7,28,0.01,280,18,356.7,356.8,356.7,NaN
2026-01-20 12:00:00,149.0,14321,-65.9,-74.9,27,0.01,280,18,357.1,357.1,357.1,NaN
2026-01-20 12:00:00,145.0,14481,-67.3,-75.5,31,0.01,295,18,357.3,357.4,357.3,NaN
2026-01-20 12:00:00,135.0,14903,-71.2,-77.0,42,0.01,285,25,358.0,358.0,358.0,NaN
2026-01-20 12:00:00,125.0,15358,-75.2,-78.6,60,0.01,305,31,358.5,358.5,358.5,NaN
2026-01-20 12:00:00,123.0,15453,-76.1,-78.9,65,0.01,297,32,358.6,358.6,358.6,NaN
2026-01-20 12:00:00,120.0,15594,-77.3,-80.5,60,0.01,285,34,359.0,359.0,359.0,NaN
2026-01-20 12:00:00,115.0,15837,-79.3,-83.3,52,0.00,278,33,359.6,359.6,359.6,NaN
2026-01-20 12:00:00,107.0,16241,-81.3,-85.9,46,0.00,265,32,363.3,363.3,363.3,NaN
