data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-05 00:00:00,1001.0,84,22.6,21.6,94,16.52,230,6,295.7,343.3,298.6,NaN
2026-01-05 00:00:00,1000.0,91,22.6,21.4,93,16.33,200,7,295.8,342.9,298.6,NaN
2026-01-05 00:00:00,973.0,331,25.2,18.2,65,13.70,248,4,300.7,341.1,303.2,NaN
2026-01-05 00:00:00,945.0,588,24.5,16.9,62,12.96,300,1,302.5,341.1,304.9,NaN
2026-01-05 00:00:00,931.0,719,24.2,16.2,61,12.60,10,3,303.5,341.2,305.8,NaN
2026-01-05 00:00:00,925.0,776,23.8,15.8,61,12.35,40,4,303.6,340.6,305.9,NaN
2026-01-05 00:00:00,895.0,1063,21.7,16.8,74,13.66,345,10,304.3,345.2,306.8,NaN
2026-01-05 00:00:00,851.0,1502,18.4,18.4,100,15.91,5,11,305.3,353.1,308.2,NaN
2026-01-05 00:00:00,850.0,1512,18.4,18.4,100,15.93,5,11,305.4,353.3,308.3,NaN
2026-01-05 00:00:00,816.0,1862,16.0,15.8,99,14.03,20,12,306.5,348.9,309.0,NaN
2026-01-05 00:00:00,802.0,2010,15.0,14.7,98,13.29,15,13,306.9,347.1,309.4,NaN
2026-01-05 00:00:00,776.0,2289,13.7,11.9,89,11.42,5,16,308.4,343.3,310.5,NaN
2026-01-05 00:00:00,747.0,2611,12.2,8.7,79,9.54,17,18,310.1,339.6,311.9,NaN
2026-01-05 00:00:00,741.0,2679,12.0,6.0,67,7.97,20,19,310.6,335.5,312.1,NaN
2026-01-05 00:00:00,735.0,2747,12.8,2.8,51,6.41,22,19,312.2,332.5,313.4,NaN
2026-01-05 00:00:00,729.0,2815,12.3,2.8,52,6.45,25,20,312.4,332.8,313.6,NaN
2026-01-05 00:00:00,700.0,3155,9.6,2.6,62,6.64,25,19,313.1,334.1,314.3,NaN
2026-01-05 00:00:00,697.0,3191,9.4,2.4,62,6.57,27,19,313.2,334.1,314.5,NaN
2026-01-05 00:00:00,687.0,3311,9.0,-3.0,43,4.49,36,20,314.1,328.6,314.9,NaN
2026-01-05 00:00:00,682.0,3371,8.6,-2.8,44,4.57,40,20,314.3,329.1,315.2,NaN
2026-01-05 00:00:00,645.0,3830,5.4,-1.6,61,5.30,15,17,315.7,332.9,316.7,NaN
2026-01-05 00:00:00,640.0,3893,6.4,-2.6,53,4.96,12,17,317.6,333.8,318.5,NaN
2026-01-05 00:00:00,630.0,4020,5.7,-2.7,55,5.00,5,16,318.2,334.6,319.2,NaN
2026-01-05 00:00:00,588.0,4576,2.6,-3.2,65,5.17,45,12,321.0,338.0,322.0,NaN
2026-01-05 00:00:00,564.0,4911,0.8,-3.5,73,5.27,30,13,322.6,340.1,323.7,NaN
2026-01-05 00:00:00,550.0,5114,-0.3,-3.7,78,5.33,350,12,323.6,341.4,324.7,NaN
2026-01-05 00:00:00,520.0,5565,-2.8,-4.1,91,5.48,80,2,325.9,344.2,326.9,NaN
2026-01-05 00:00:00,503.0,5833,-4.3,-4.3,100,5.56,88,8,327.2,345.9,328.3,NaN
2026-01-05 00:00:00,500.0,5880,-4.5,-5.1,96,5.27,90,9,327.5,345.3,328.5,NaN
2026-01-05 00:00:00,498.0,5911,-4.7,-5.5,94,5.11,90,11,327.7,345.0,328.7,NaN
