data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-16 00:00:00,1000.0,84,26.4,23.5,84,18.63,40,4,299.6,354.2,302.9,NaN
2026-01-16 00:00:00,993.0,146,27.2,23.1,78,18.30,41,5,300.9,355.0,304.2,NaN
2026-01-16 00:00:00,925.0,770,22.6,20.6,88,16.82,55,12,302.4,352.4,305.4,NaN
2026-01-16 00:00:00,876.0,1242,19.8,17.6,87,14.67,68,18,304.2,348.2,306.9,NaN
2026-01-16 00:00:00,850.0,1502,19.2,15.2,78,12.94,75,22,306.2,345.4,308.6,NaN
2026-01-16 00:00:00,849.0,1512,19.1,15.1,78,12.91,75,23,306.3,345.3,308.7,NaN
2026-01-16 00:00:00,770.0,2342,15.1,10.1,72,10.18,90,20,310.6,342.1,312.5,NaN
2026-01-16 00:00:00,729.0,2807,12.9,7.3,69,8.87,80,13,313.1,340.9,314.7,NaN
2026-01-16 00:00:00,713.0,2996,12.0,6.2,68,8.38,50,13,314.0,340.4,315.6,NaN
2026-01-16 00:00:00,700.0,3152,11.2,5.2,67,7.98,50,14,314.9,340.2,316.4,NaN
2026-01-16 00:00:00,690.0,3272,10.7,4.2,64,7.55,45,10,315.6,339.6,317.0,NaN
2026-01-16 00:00:00,680.0,3394,10.2,3.2,62,7.13,20,11,316.4,339.2,317.7,NaN
2026-01-16 00:00:00,670.0,3517,9.6,2.7,62,7.01,355,11,317.0,339.5,318.4,NaN
2026-01-16 00:00:00,617.0,4199,6.2,0.2,65,6.33,54,12,320.7,341.4,321.9,NaN
2026-01-16 00:00:00,599.0,4439,4.5,-1.0,67,5.97,75,13,321.5,341.1,322.6,NaN
2026-01-16 00:00:00,567.0,4886,1.4,-3.2,71,5.35,60,11,322.9,340.6,323.9,NaN
2026-01-16 00:00:00,559.0,5001,0.6,-3.8,72,5.20,43,12,323.2,340.5,324.2,NaN
2026-01-16 00:00:00,551.0,5117,0.2,-7.8,55,3.88,25,12,324.1,337.2,324.9,NaN
2026-01-16 00:00:00,529.0,5443,-1.9,-4.8,81,5.09,31,13,325.4,342.5,326.4,NaN
2026-01-16 00:00:00,513.0,5686,-3.3,-6.0,82,4.79,35,14,326.5,342.7,327.5,NaN
2026-01-16 00:00:00,500.0,5890,-4.5,-7.0,83,4.55,30,11,327.5,343.0,328.4,NaN
2026-01-16 00:00:00,492.0,6017,-5.2,-8.6,77,4.07,25,10,328.2,342.2,329.0,NaN
2026-01-16 00:00:00,483.0,6162,-5.9,-10.5,70,3.58,50,9,329.0,341.4,329.7,NaN
2026-01-16 00:00:00,453.0,6660,-9.7,-10.4,95,3.85,135,4,330.3,343.7,331.1,NaN
2026-01-16 00:00:00,438.0,6917,-11.2,-11.9,95,3.52,180,1,331.6,343.9,332.3,NaN
2026-01-16 00:00:00,400.0,7610,-15.3,-16.0,94,2.76,120,6,335.0,344.9,335.6,NaN
2026-01-16 00:00:00,356.0,8480,-20.9,-24.1,75,1.54,180,9,338.8,344.6,339.1,NaN
2026-01-16 00:00:00,346.0,8687,-22.5,-25.5,77,1.40,195,10,339.5,344.8,339.8,NaN
2026-01-16 00:00:00,315.0,9367,-27.6,-30.0,80,1.01,155,13,341.5,345.5,341.8,NaN
2026-01-16 00:00:00,300.0,9720,-30.3,-32.3,83,0.85,160,17,342.6,345.9,342.7,NaN
2026-01-16 00:00:00,291.0,9936,-32.3,-33.8,86,0.76,166,16,342.7,345.7,342.9,NaN
2026-01-16 00:00:00,265.0,10590,-37.3,-40.3,73,0.43,183,14,344.7,346.5,344.8,NaN
2026-01-16 00:00:00,262.0,10668,-38.0,-40.9,74,0.41,185,14,344.8,346.5,344.9,NaN
2026-01-16 00:00:00,250.0,10990,-40.9,-43.5,76,0.33,180,14,345.1,346.5,345.2,NaN
2026-01-16 00:00:00,244.0,11151,-42.3,-45.2,73,0.28,175,16,345.4,346.6,345.4,NaN
2026-01-16 00:00:00,237.0,11344,-44.1,-47.2,71,0.23,185,20,345.7,346.6,345.7,NaN
2026-01-16 00:00:00,200.0,12470,-54.1,-59.1,54,0.07,215,14,346.9,347.2,346.9,NaN
2026-01-16 00:00:00,187.0,12895,-57.7,-62.7,53,0.04,215,15,347.8,348.0,347.8,NaN
2026-01-16 00:00:00,183.0,13032,-58.9,-63.9,52,0.04,227,13,348.1,348.2,348.1,NaN
2026-01-16 00:00:00,177.0,13237,-60.5,-65.6,51,0.03,245,10,348.8,348.9,348.8,NaN
2026-01-16 00:00:00,173.0,13376,-61.6,-66.8,49,0.03,265,14,349.3,349.4,349.3,NaN
2026-01-16 00:00:00,160.0,13855,-65.2,-70.9,45,0.02,280,14,350.9,351.0,351.0,NaN
