data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-02-05 12:00:00,1003.0,84,27.0,23.1,79,18.11,30,4,299.9,353.1,303.1,NaN
2026-02-05 12:00:00,1000.0,111,26.6,22.8,80,17.83,35,6,299.8,352.1,302.9,NaN
2026-02-05 12:00:00,972.0,361,24.7,22.1,85,17.57,40,11,300.3,352.0,303.4,NaN
2026-02-05 12:00:00,952.0,543,23.3,21.6,90,17.37,25,17,300.6,351.9,303.8,NaN
2026-02-05 12:00:00,945.0,608,22.8,21.4,92,17.31,31,18,300.8,351.8,303.9,NaN
2026-02-05 12:00:00,932.0,729,23.4,16.4,65,12.75,43,21,302.6,340.5,304.9,NaN
2026-02-05 12:00:00,925.0,795,22.8,18.3,76,14.52,50,22,302.6,345.8,305.2,NaN
2026-02-05 12:00:00,912.0,918,21.8,18.0,79,14.43,50,23,302.8,345.8,305.4,NaN
2026-02-05 12:00:00,886.0,1170,19.8,17.3,86,14.23,66,21,303.3,345.7,305.8,NaN
2026-02-05 12:00:00,866.0,1368,19.0,17.7,92,14.94,79,19,304.4,349.2,307.1,NaN
2026-02-05 12:00:00,850.0,1529,18.4,16.5,89,14.09,90,18,305.4,347.8,308.0,NaN
2026-02-05 12:00:00,847.0,1559,18.3,16.2,88,13.85,90,18,305.6,347.3,308.1,NaN
2026-02-05 12:00:00,789.0,2164,15.6,9.8,68,9.70,105,22,308.9,338.8,310.8,NaN
2026-02-05 12:00:00,757.0,2517,14.0,6.0,59,7.80,98,23,310.9,335.3,312.4,NaN
2026-02-05 12:00:00,721.0,2926,11.0,7.4,78,9.04,90,24,312.0,340.2,313.7,NaN
2026-02-05 12:00:00,700.0,3173,9.8,3.8,66,7.23,85,24,313.3,336.2,314.7,NaN
2026-02-05 12:00:00,698.0,3197,9.7,3.7,66,7.19,80,24,313.4,336.1,314.8,NaN
2026-02-05 12:00:00,659.0,3671,6.7,1.2,68,6.40,70,20,315.3,335.8,316.5,NaN
2026-02-05 12:00:00,622.0,4147,3.8,-1.2,70,5.67,85,16,317.2,335.6,318.3,NaN
2026-02-05 12:00:00,595.0,4508,2.4,-6.6,51,3.94,77,10,319.6,332.7,320.4,NaN
2026-02-05 12:00:00,579.0,4729,1.0,-3.4,72,5.17,72,7,320.5,337.5,321.5,NaN
2026-02-05 12:00:00,574.0,4798,0.7,-4.7,67,4.72,70,6,320.9,336.6,321.9,NaN
2026-02-05 12:00:00,543.0,5244,-1.1,-13.1,40,2.58,78,7,323.9,332.8,324.4,NaN
2026-02-05 12:00:00,529.0,5453,-2.3,-7.1,70,4.27,82,7,324.9,339.3,325.7,NaN
2026-02-05 12:00:00,519.0,5605,-2.7,-9.7,59,3.55,85,7,326.2,338.4,326.9,NaN
2026-02-05 12:00:00,500.0,5900,-5.3,-8.9,76,3.92,90,8,326.5,339.9,327.3,NaN
2026-02-05 12:00:00,478.0,6251,-8.2,-9.6,90,3.90,65,10,327.1,340.5,327.9,NaN
2026-02-05 12:00:00,473.0,6333,-8.9,-9.7,94,3.89,76,10,327.3,340.6,328.1,NaN
2026-02-05 12:00:00,455.0,6633,-9.7,-12.5,80,3.24,115,11,329.9,341.2,330.6,NaN
2026-02-05 12:00:00,438.0,6927,-10.5,-15.2,68,2.69,121,11,332.5,342.1,333.1,NaN
2026-02-05 12:00:00,404.0,7545,-14.7,-18.5,73,2.21,133,10,334.8,342.9,335.3,NaN
2026-02-05 12:00:00,400.0,7620,-14.9,-19.8,66,2.00,135,10,335.5,342.9,335.9,NaN
2026-02-05 12:00:00,397.0,7677,-15.3,-20.3,66,1.93,133,10,335.7,342.8,336.1,NaN
2026-02-05 12:00:00,392.0,7770,-16.0,-21.4,63,1.77,130,10,336.0,342.5,336.4,NaN
2026-02-05 12:00:00,339.0,8836,-24.4,-34.4,39,0.61,160,9,338.8,341.2,338.9,NaN
2026-02-05 12:00:00,318.0,9306,-28.1,-40.1,31,0.37,135,15,339.9,341.4,340.0,NaN
2026-02-05 12:00:00,304.0,9626,-30.7,-41.7,33,0.33,127,14,340.7,342.0,340.8,NaN
2026-02-05 12:00:00,300.0,9720,-31.3,-41.3,37,0.34,125,14,341.1,342.6,341.2,NaN
2026-02-05 12:00:00,297.0,9791,-31.7,-38.7,50,0.46,124,15,341.6,343.4,341.7,NaN
2026-02-05 12:00:00,294.0,9863,-32.1,-41.1,40,0.36,123,16,342.0,343.5,342.1,NaN
2026-02-05 12:00:00,266.0,10564,-37.7,-53.7,17,0.10,112,23,343.7,344.2,343.8,NaN
2026-02-05 12:00:00,260.0,10722,-39.1,-53.1,21,0.11,109,25,343.9,344.4,343.9,NaN
