data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-13 12:00:00,1003.0,84,25.8,23.7,88,18.80,230,2,298.7,353.7,302.0,NaN
2026-01-13 12:00:00,1000.0,112,25.4,23.5,89,18.63,275,3,298.6,353.0,301.9,NaN
2026-01-13 12:00:00,926.0,785,20.8,20.8,100,17.01,88,9,300.5,350.6,303.5,NaN
2026-01-13 12:00:00,925.0,794,20.6,20.6,100,16.82,90,9,300.4,349.9,303.4,NaN
2026-01-13 12:00:00,906.0,973,19.8,19.7,100,16.22,80,10,301.3,349.2,304.2,NaN
2026-01-13 12:00:00,886.0,1166,18.9,18.7,99,15.58,80,16,302.3,348.5,305.1,NaN
2026-01-13 12:00:00,853.0,1495,17.3,17.1,98,14.55,55,19,304.0,347.5,306.6,NaN
2026-01-13 12:00:00,850.0,1525,17.2,16.9,98,14.46,55,19,304.1,347.4,306.8,NaN
2026-01-13 12:00:00,737.0,2730,9.8,9.1,95,9.94,74,28,308.7,339.2,310.6,NaN
2026-01-13 12:00:00,709.0,3052,9.0,3.0,66,6.74,79,31,311.3,332.5,312.6,NaN
2026-01-13 12:00:00,704.0,3111,9.4,-2.1,44,4.68,80,31,312.4,327.4,313.3,NaN
2026-01-13 12:00:00,700.0,3158,9.8,-6.2,32,3.45,80,31,313.3,324.6,314.0,NaN
2026-01-13 12:00:00,698.0,3182,10.0,-7.0,30,3.26,80,30,313.8,324.5,314.4,NaN
2026-01-13 12:00:00,658.0,3667,7.0,-3.3,48,4.59,75,19,315.8,330.7,316.6,NaN
2026-01-13 12:00:00,627.0,4064,4.6,-0.2,71,6.04,55,15,317.4,336.9,318.6,NaN
2026-01-13 12:00:00,617.0,4197,3.8,0.8,81,6.62,68,14,317.9,339.3,319.2,NaN
2026-01-13 12:00:00,612.0,4262,3.5,0.6,81,6.56,75,13,318.3,339.5,319.5,NaN
2026-01-13 12:00:00,603.0,4382,2.9,0.2,82,6.46,65,12,318.9,339.9,320.2,NaN
2026-01-13 12:00:00,558.0,5009,-0.3,-2.0,88,5.96,14,3,322.3,342.0,323.5,NaN
2026-01-13 12:00:00,546.0,5182,-1.2,-3.4,85,5.47,0,0,323.2,341.4,324.3,NaN
2026-01-13 12:00:00,525.0,5495,-2.9,-6.0,79,4.68,67,1,324.9,340.6,325.8,NaN
2026-01-13 12:00:00,500.0,5880,-6.3,-7.7,90,4.31,150,2,325.3,339.9,326.1,NaN
2026-01-13 12:00:00,457.0,6579,-11.5,-11.5,100,3.49,136,4,327.3,339.3,327.9,NaN
2026-01-13 12:00:00,453.0,6647,-10.9,-13.8,79,2.92,135,5,328.8,339.1,329.4,NaN
2026-01-13 12:00:00,442.0,6837,-10.7,-15.7,67,2.56,131,5,331.4,340.5,331.9,NaN
2026-01-13 12:00:00,428.0,7085,-12.1,-18.1,61,2.16,126,6,332.7,340.5,333.1,NaN
2026-01-13 12:00:00,416.0,7302,-13.9,-17.0,77,2.44,121,7,333.1,341.8,333.6,NaN
2026-01-13 12:00:00,400.0,7600,-15.9,-19.7,73,2.02,115,8,334.2,341.6,334.6,NaN
2026-01-13 12:00:00,333.0,8945,-24.9,-36.5,33,0.51,145,13,339.8,341.9,339.9,NaN
2026-01-13 12:00:00,313.0,9399,-28.0,-42.2,24,0.30,170,15,341.6,342.9,341.7,NaN
2026-01-13 12:00:00,300.0,9710,-30.1,-46.1,20,0.20,170,18,342.8,343.7,342.9,NaN
2026-01-13 12:00:00,294.0,9853,-31.1,-47.9,18,0.17,170,19,343.3,344.1,343.4,NaN
2026-01-13 12:00:00,292.0,9902,-31.5,-48.5,17,0.16,173,19,343.5,344.2,343.5,NaN
2026-01-13 12:00:00,278.0,10247,-34.3,-41.3,49,0.37,191,18,344.3,345.9,344.4,NaN
2026-01-13 12:00:00,271.0,10423,-35.6,-43.8,43,0.29,200,18,345.0,346.2,345.0,NaN
2026-01-13 12:00:00,256.0,10818,-38.5,-49.5,30,0.16,207,22,346.3,347.1,346.4,NaN
2026-01-13 12:00:00,250.0,10980,-39.9,-48.9,38,0.18,210,23,346.6,347.4,346.6,NaN
2026-01-13 12:00:00,214.0,12020,-49.5,-53.2,65,0.13,205,21,347.4,348.0,347.5,NaN
2026-01-13 12:00:00,205.0,12300,-51.9,-58.9,43,0.07,225,22,348.0,348.3,348.0,NaN
2026-01-13 12:00:00,203.0,12364,-52.3,-60.5,37,0.05,230,22,348.3,348.6,348.3,NaN
2026-01-13 12:00:00,200.0,12460,-52.9,-62.9,29,0.04,230,24,348.8,349.0,348.8,NaN
2026-01-13 12:00:00,193.0,12689,-53.9,-71.9,9,0.01,231,26,350.8,350.9,350.8,NaN
2026-01-13 12:00:00,168.0,13548,-61.6,-73.0,21,0.01,235,35,352.2,352.2,352.2,NaN
2026-01-13 12:00:00,154.0,14087,-66.4,-73.7,35,0.01,230,30,352.8,352.8,352.8,NaN
2026-01-13 12:00:00,150.0,14250,-67.9,-73.9,42,0.01,250,30,352.9,353.0,352.9,NaN
2026-01-13 12:00:00,148.0,14330,-68.7,-74.7,42,0.01,252,30,352.9,353.0,352.9,NaN
2026-01-13 12:00:00,143.0,14535,-69.9,-78.9,26,0.01,257,30,354.3,354.3,354.3,NaN
2026-01-13 12:00:00,130.0,15088,-74.1,-80.7,36,0.00,270,29,356.5,356.6,356.5,NaN
2026-01-13 12:00:00,125.0,15315,-75.8,-81.5,41,0.00,290,36,357.4,357.4,357.4,NaN
2026-01-13 12:00:00,114.0,15849,-79.9,-83.2,58,0.00,290,49,359.4,359.4,359.4,NaN
2026-01-13 12:00:00,113.0,15900,-80.3,-83.4,60,0.00,289,48,359.6,359.6,359.6,NaN
2026-01-13 12:00:00,100.0,16580,-85.7,-90.0,47,0.00,280,38,361.9,361.9,361.9,NaN
2026-01-13 12:00:00,93.0,16979,-86.8,-91.6,42,0.00,275,11,367.3,367.3,367.3,NaN
2026-01-13 12:00:00,92.6,17002,-86.9,-91.7,42,0.00,275,11,367.6,367.6,367.6,NaN
2026-01-13 12:00:00,92.0,17039,-86.2,-91.4,39,0.00,330,5,369.6,369.6,369.6,NaN
2026-01-13 12:00:00,90.0,17162,-84.0,-90.5,32,0.00,50,13,376.4,376.4,376.4,NaN
2026-01-13 12:00:00,86.0,17417,-79.3,-88.6,21,0.00,105,19,390.7,390.8,390.7,NaN
2026-01-13 12:00:00,85.0,17483,-78.1,-88.1,19,0.00,101,18,394.5,394.5,394.5,NaN
2026-01-13 12:00:00,80.0,17828,-79.2,-89.2,18,0.00,80,14,399.1,399.1,399.1,NaN
2026-01-13 12:00:00,77.0,18046,-79.9,-89.9,18,0.00,105,21,402.1,402.1,402.1,NaN
2026-01-13 12:00:00,75.2,18181,-80.3,-90.3,18,0.00,107,24,403.9,403.9,403.9,NaN
2026-01-13 12:00:00,73.0,18351,-79.3,-90.1,16,0.00,110,28,409.5,409.5,409.5,NaN
2026-01-13 12:00:00,70.0,18590,-77.9,-89.9,13,0.00,115,21,417.4,417.4,417.4,NaN
2026-01-13 12:00:00,68.0,18758,-76.4,-89.6,11,0.00,90,11,424.0,424.0,424.0,NaN
2026-01-13 12:00:00,65.0,19020,-74.2,-89.2,8,0.00,290,2,434.5,434.5,434.5,NaN
2026-01-13 12:00:00,61.9,19304,-71.7,-88.7,6,0.00,257,6,446.1,446.1,446.1,NaN
2026-01-13 12:00:00,59.0,19584,-73.0,-89.1,7,0.00,225,10,449.3,449.3,449.3,NaN
2026-01-13 12:00:00,57.0,19786,-73.9,-89.4,8,0.00,220,11,451.6,451.7,451.6,NaN
2026-01-13 12:00:00,55.4,19953,-74.7,-89.7,8,0.00,159,10,453.6,453.6,453.6,NaN
2026-01-13 12:00:00,54.0,20102,-74.4,-89.7,8,0.00,105,10,457.6,457.6,457.6,NaN
2026-01-13 12:00:00,52.0,20322,-74.0,-89.6,8,0.00,80,18,463.6,463.6,463.6,NaN
2026-01-13 12:00:00,50.0,20550,-73.5,-89.5,7,0.00,90,32,469.9,469.9,469.9,NaN
2026-01-13 12:00:00,44.0,21301,-72.5,-91.0,5,0.00,100,33,489.8,489.8,489.8,NaN
2026-01-13 12:00:00,42.8,21463,-72.3,-91.3,4,0.00,97,42,494.2,494.2,494.2,NaN
2026-01-13 12:00:00,40.0,21869,-68.1,-90.2,3,0.00,90,65,514.5,514.5,514.5,NaN
2026-01-13 12:00:00,38.4,22114,-65.5,-89.5,2,0.00,85,62,527.0,527.0,527.0,NaN
2026-01-13 12:00:00,37.0,22340,-65.2,-89.6,2,0.00,80,59,533.4,533.4,533.4,NaN
2026-01-13 12:00:00,34.6,22750,-64.7,-89.7,2,0.00,83,63,545.0,545.0,545.0,NaN
2026-01-13 12:00:00,31.7,23283,-66.1,-90.1,2,0.00,87,69,555.1,555.1,555.1,NaN
2026-01-13 12:00:00,30.0,23620,-63.5,-89.5,2,0.00,90,72,571.0,571.0,571.0,NaN
2026-01-13 12:00:00,28.0,24053,-60.5,-88.1,2,0.01,90,75,590.7,590.8,590.7,NaN
2026-01-13 12:00:00,27.9,24075,-60.3,-88.0,2,0.01,90,75,591.7,591.8,591.7,NaN
2026-01-13 12:00:00,24.3,24942,-54.3,-85.3,1,0.01,85,72,633.0,633.1,633.0,NaN
2026-01-13 12:00:00,24.0,25021,-54.7,-85.3,1,0.01,85,72,634.2,634.3,634.2,NaN
2026-01-13 12:00:00,23.5,25155,-55.3,-85.3,1,0.01,NaN,NaN,636.2,636.3,636.2,NaN
