data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-03-11 12:00:00,1003.0,84,27.2,22.8,77,17.78,70,2,300.1,352.4,303.3,NaN
2026-03-11 12:00:00,1000.0,109,26.4,22.8,81,17.83,70,2,299.6,351.9,302.7,NaN
2026-03-11 12:00:00,961.0,460,24.0,22.3,90,18.00,73,9,300.6,353.6,303.8,NaN
2026-03-11 12:00:00,940.0,655,24.2,20.4,79,16.33,74,13,302.6,351.2,305.6,NaN
2026-03-11 12:00:00,925.0,796,23.4,18.9,76,15.09,75,16,303.2,348.2,306.0,NaN
2026-03-11 12:00:00,913.0,910,23.0,16.0,65,12.68,74,17,303.9,341.9,306.3,NaN
2026-03-11 12:00:00,866.0,1368,19.7,15.7,78,13.11,70,22,305.1,344.6,307.5,NaN
2026-03-11 12:00:00,854.0,1489,18.8,15.6,82,13.22,70,21,305.4,345.2,307.8,NaN
2026-03-11 12:00:00,850.0,1529,18.6,14.4,77,12.28,70,21,305.6,342.7,307.9,NaN
2026-03-11 12:00:00,834.0,1692,18.2,11.2,64,10.11,73,20,306.9,337.7,308.7,NaN
2026-03-11 12:00:00,774.0,2329,13.8,11.3,85,10.98,86,14,308.7,342.4,310.8,NaN
2026-03-11 12:00:00,734.0,2776,11.9,5.9,67,8.01,95,10,311.4,336.4,312.9,NaN
2026-03-11 12:00:00,723.0,2903,11.4,4.4,62,7.30,90,9,312.2,335.1,313.6,NaN
2026-03-11 12:00:00,700.0,3173,9.8,5.5,75,8.16,80,7,313.3,339.0,314.9,NaN
2026-03-11 12:00:00,600.0,4435,1.7,1.0,95,6.92,70,10,318.1,340.4,319.4,NaN
2026-03-11 12:00:00,585.0,4642,0.4,0.3,99,6.73,71,9,318.8,340.6,320.1,NaN
2026-03-11 12:00:00,576.0,4767,1.0,-2.0,80,5.77,71,8,320.9,339.9,322.1,NaN
2026-03-11 12:00:00,516.0,5643,-5.1,-5.8,95,4.84,74,2,323.8,340.0,324.8,NaN
2026-03-11 12:00:00,504.0,5827,-6.0,-6.3,98,4.76,75,1,324.9,340.9,325.9,NaN
