PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
48.0,20761,-73.3,-91.0,5,0.00,90,31,475.8,475.9,475.8
42.4,21493,-68.5,-91.5,2,0.00,87,44,504.9,504.9,504.9
38.0,22146,-70.9,-92.9,3,0.00,84,55,514.8,514.9,514.8
33.0,23005,-63.5,-92.3,1,0.00,80,70,555.5,555.5,555.5
31.0,23385,-60.3,-92.1,1,0.00,85,63,574.4,574.4,574.4
30.9,23405,-60.1,-92.1,1,0.00,86,63,575.3,575.4,575.3
30.0,23590,-59.1,-91.1,1,0.00,95,64,582.9,583.0,582.9
29.0,23804,-58.6,-91.0,1,0.00,95,64,590.1,590.1,590.1
25.8,24540,-56.7,-90.7,1,0.00,NaN,NaN,615.4,615.5,615.4
24.0,25000,-54.9,-89.9,1,0.01,NaN,NaN,633.5,633.6,633.5
