data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-02-16 00:00:00,1001.0,84,25.8,21.7,78,16.63,340,4,298.9,347.5,301.8,NaN
2026-02-16 00:00:00,1000.0,93,25.6,21.6,79,16.54,350,9,298.8,347.1,301.7,NaN
2026-02-16 00:00:00,973.0,334,25.1,19.2,70,14.63,15,17,300.6,343.8,303.2,NaN
2026-02-16 00:00:00,944.0,601,24.6,16.6,61,12.75,35,22,302.7,340.7,305.0,NaN
2026-02-16 00:00:00,925.0,780,23.4,17.4,69,13.70,45,20,303.2,344.1,305.7,NaN
2026-02-16 00:00:00,893.0,1086,21.7,14.9,65,12.04,75,21,304.6,340.8,306.8,NaN
2026-02-16 00:00:00,851.0,1504,19.4,11.4,60,10.04,70,18,306.4,336.9,308.2,NaN
2026-02-16 00:00:00,850.0,1514,19.4,11.4,60,10.05,70,18,306.4,337.1,308.3,NaN
2026-02-16 00:00:00,830.0,1718,17.9,11.9,68,10.64,70,14,307.0,339.4,308.9,NaN
2026-02-16 00:00:00,785.0,2194,14.4,13.0,91,12.13,88,17,308.1,345.1,310.4,NaN
2026-02-16 00:00:00,779.0,2259,14.1,12.5,90,11.81,90,17,308.5,344.6,310.7,NaN
2026-02-16 00:00:00,760.0,2466,13.1,10.8,86,10.81,70,17,309.6,342.8,311.6,NaN
2026-02-16 00:00:00,700.0,3157,9.8,5.2,73,7.98,80,25,313.3,338.4,314.8,NaN
2026-02-16 00:00:00,691.0,3265,9.7,4.2,69,7.52,80,26,314.3,338.2,315.8,NaN
2026-02-16 00:00:00,686.0,3325,9.6,3.6,66,7.28,81,25,314.9,338.0,316.3,NaN
2026-02-16 00:00:00,669.0,3534,8.4,3.4,71,7.36,82,23,315.8,339.3,317.2,NaN
2026-02-16 00:00:00,643.0,3859,6.2,2.2,76,7.04,85,19,316.9,339.4,318.2,NaN
2026-02-16 00:00:00,604.0,4372,2.6,0.4,85,6.57,77,13,318.5,339.7,319.7,NaN
2026-02-16 00:00:00,594.0,4507,1.9,-1.5,78,5.82,75,12,319.2,338.2,320.3,NaN
2026-02-16 00:00:00,584.0,4644,1.2,-3.4,71,5.13,65,10,320.0,336.8,321.0,NaN
2026-02-16 00:00:00,579.0,4714,0.9,-4.3,68,4.81,55,9,320.4,336.2,321.3,NaN
2026-02-16 00:00:00,569.0,4854,0.2,-6.3,62,4.22,25,12,321.1,335.2,321.9,NaN
2026-02-16 00:00:00,565.0,4911,-0.1,-7.1,59,3.99,24,12,321.4,334.8,322.2,NaN
2026-02-16 00:00:00,504.0,5817,-6.5,-7.8,90,4.23,0,20,324.4,338.6,325.2,NaN
2026-02-16 00:00:00,500.0,5880,-6.9,-7.9,93,4.24,15,18,324.6,338.9,325.4,NaN
2026-02-16 00:00:00,484.0,6133,-7.7,-7.9,98,4.38,35,14,326.6,341.5,327.5,NaN
2026-02-16 00:00:00,468.0,6394,-8.5,-10.3,87,3.75,35,17,328.8,341.7,329.5,NaN
2026-02-16 00:00:00,459.0,6542,-9.5,-11.1,88,3.60,35,19,329.4,341.8,330.1,NaN
2026-02-16 00:00:00,431.0,7021,-12.7,-13.6,93,3.12,70,14,331.3,342.2,331.9,NaN
2026-02-16 00:00:00,413.0,7346,-14.9,-15.3,96,2.83,50,10,332.5,342.6,333.1,NaN
2026-02-16 00:00:00,400.0,7590,-16.5,-16.6,99,2.63,55,10,333.5,342.8,334.0,NaN
2026-02-16 00:00:00,399.0,7609,-16.7,-16.8,99,2.59,57,10,333.4,342.7,334.0,NaN
2026-02-16 00:00:00,384.0,7896,-18.3,-25.3,54,1.28,80,11,335.0,339.8,335.3,NaN
2026-02-16 00:00:00,371.0,8153,-19.7,-20.1,97,2.10,135,5,336.5,344.1,336.9,NaN
2026-02-16 00:00:00,364.0,8294,-20.5,-29.5,44,0.92,148,9,337.2,340.8,337.4,NaN
2026-02-16 00:00:00,360.0,8375,-20.8,-31.2,39,0.79,155,12,337.9,341.0,338.1,NaN
2026-02-16 00:00:00,353.0,8521,-21.3,-34.3,30,0.60,158,16,339.1,341.5,339.2,NaN
2026-02-16 00:00:00,340.0,8796,-23.5,-27.9,67,1.14,162,22,339.8,344.1,340.0,NaN
2026-02-16 00:00:00,321.0,9214,-26.2,-39.8,27,0.38,170,33,341.6,343.1,341.7,NaN
2026-02-16 00:00:00,318.0,9282,-26.7,-41.7,23,0.31,171,33,341.9,343.2,342.0,NaN
2026-02-16 00:00:00,306.0,9559,-28.9,-41.9,27,0.32,174,32,342.6,343.9,342.6,NaN
2026-02-16 00:00:00,300.0,9700,-30.1,-36.1,56,0.59,175,31,342.8,345.2,343.0,NaN
2026-02-16 00:00:00,299.0,9724,-30.1,-36.1,56,0.59,175,31,343.2,345.5,343.3,NaN
2026-02-16 00:00:00,293.0,9868,-31.1,-47.1,19,0.19,174,33,343.7,344.5,343.8,NaN
2026-02-16 00:00:00,282.0,10137,-33.7,-40.7,49,0.39,172,37,343.8,345.4,343.9,NaN
2026-02-16 00:00:00,274.0,10338,-35.2,-45.8,33,0.23,170,40,344.5,345.5,344.6,NaN
2026-02-16 00:00:00,269.0,10466,-36.1,-49.1,25,0.16,169,39,345.0,345.7,345.0,NaN
2026-02-16 00:00:00,256.0,10807,-38.9,-46.3,46,0.24,165,36,345.7,346.7,345.7,NaN
2026-02-16 00:00:00,250.0,10970,-40.3,-44.9,61,0.28,175,35,346.0,347.2,346.1,NaN
2026-02-16 00:00:00,242.0,11191,-41.9,-46.5,61,0.24,177,34,346.8,347.9,346.9,NaN
2026-02-16 00:00:00,200.0,12450,-53.5,-59.5,48,0.06,190,31,347.9,348.2,347.9,NaN
2026-02-16 00:00:00,195.0,12612,-55.1,-61.1,47,0.05,192,31,347.9,348.1,347.9,NaN
2026-02-16 00:00:00,169.0,13502,-61.7,-68.3,41,0.02,200,30,351.4,351.5,351.4,NaN
2026-02-16 00:00:00,153.0,14120,-66.3,-73.3,37,0.01,187,23,353.7,353.7,353.7,NaN
2026-02-16 00:00:00,151.0,14200,-66.8,-74.5,33,0.01,185,22,354.1,354.1,354.1,NaN
2026-02-16 00:00:00,150.0,14240,-67.1,-75.1,31,0.01,185,22,354.3,354.4,354.3,NaN
2026-02-16 00:00:00,143.0,14528,-67.9,-79.9,17,0.00,165,11,357.8,357.8,357.8,NaN
2026-02-16 00:00:00,120.0,15563,-76.1,-81.1,45,0.00,40,1,361.1,361.2,361.1,NaN
2026-02-16 00:00:00,112.0,15956,-78.5,-83.1,47,0.00,145,19,363.9,363.9,363.9,NaN
2026-02-16 00:00:00,102.0,16489,-81.7,-85.8,50,0.00,135,17,367.6,367.6,367.6,NaN
2026-02-16 00:00:00,100.0,16600,-82.3,-86.4,50,0.00,135,17,368.5,368.5,368.5,NaN
2026-02-16 00:00:00,99.8,16611,-82.5,-86.6,50,0.00,133,17,368.3,368.3,368.3,NaN
2026-02-16 00:00:00,95.0,16887,-82.3,-87.2,44,0.00,75,12,373.8,373.8,373.8,NaN
2026-02-16 00:00:00,90.0,17189,-82.2,-87.8,39,0.00,120,14,379.9,380.0,379.9,NaN
2026-02-16 00:00:00,87.2,17365,-82.1,-88.1,36,0.00,101,20,383.6,383.6,383.6,NaN
2026-02-16 00:00:00,87.0,NaN,NaN,NaN,NaN,NaN,100,20,NaN,NaN,NaN,NaN
