data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-02-04 12:00:00,68.2,18737,-80.3,-90.3,18,0.00,355,17,415.4,415.4,415.4,NaN
2026-02-04 12:00:00,67.0,18838,-78.8,-89.8,15,0.00,10,15,420.8,420.8,420.8,NaN
2026-02-04 12:00:00,64.0,19100,-74.8,-88.5,11,0.00,85,18,434.9,435.0,434.9,NaN
2026-02-04 12:00:00,63.6,19135,-74.3,-88.3,10,0.00,88,20,436.9,436.9,436.9,NaN
2026-02-04 12:00:00,61.0,19376,-75.8,-89.8,10,0.00,110,32,438.8,438.8,438.8,NaN
2026-02-04 12:00:00,60.2,19452,-76.3,-90.3,10,0.00,103,28,439.4,439.4,439.4,NaN
2026-02-04 12:00:00,58.0,19668,-75.0,-90.4,8,0.00,85,18,446.9,447.0,446.9,NaN
2026-02-04 12:00:00,56.0,19872,-73.8,-90.4,6,0.00,100,16,454.2,454.2,454.2,NaN
2026-02-04 12:00:00,53.9,20093,-72.5,-90.5,5,0.00,98,22,462.2,462.2,462.2,NaN
2026-02-04 12:00:00,51.0,20422,-67.6,-89.3,3,0.00,95,30,480.9,481.0,480.9,NaN
2026-02-04 12:00:00,50.0,20540,-65.9,-88.9,3,0.00,95,28,487.8,487.8,487.8,NaN
2026-02-04 12:00:00,49.8,20564,-65.7,-88.7,3,0.00,98,27,488.8,488.8,488.8,NaN
2026-02-04 12:00:00,49.0,20663,-65.5,-88.8,3,0.00,110,25,491.6,491.6,491.6,NaN
2026-02-04 12:00:00,47.0,20917,-65.0,-89.2,2,0.00,85,30,498.8,498.8,498.8,NaN
2026-02-04 12:00:00,45.4,21129,-64.5,-89.5,2,0.00,88,32,504.8,504.8,504.8,NaN
2026-02-04 12:00:00,42.0,21602,-66.6,-89.7,3,0.00,95,35,510.9,510.9,510.9,NaN
2026-02-04 12:00:00,41.9,21617,-66.7,-89.7,3,0.00,95,36,511.1,511.1,511.1,NaN
2026-02-04 12:00:00,41.0,21750,-66.1,-89.6,2,0.00,100,44,515.8,515.8,515.8,NaN
2026-02-04 12:00:00,38.0,22216,-64.0,-89.3,2,0.00,85,60,532.5,532.5,532.5,NaN
2026-02-04 12:00:00,34.1,22881,-60.9,-88.9,1,0.00,87,59,557.3,557.3,557.3,NaN
2026-02-04 12:00:00,30.8,23509,-64.5,-90.5,2,0.00,89,57,564.0,564.0,564.0,NaN
2026-02-04 12:00:00,30.0,23670,-63.9,-90.9,1,0.00,90,57,569.9,569.9,569.9,NaN
2026-02-04 12:00:00,29.0,23879,-63.0,-90.5,1,0.00,85,50,578.0,578.0,578.0,NaN
2026-02-04 12:00:00,27.4,24230,-61.4,-89.9,1,0.00,90,63,591.8,591.8,591.8,NaN
2026-02-04 12:00:00,27.0,24321,-61.0,-89.7,1,0.00,90,63,595.4,595.4,595.4,NaN
2026-02-04 12:00:00,26.5,24436,-60.5,-89.5,1,0.00,NaN,NaN,600.0,600.1,600.0,NaN
