data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-10 12:00:00,1002.0,84,30.8,23.8,66,18.94,70,2,303.8,360.4,307.2,NaN
2026-01-10 12:00:00,1000.0,99,29.6,24.6,75,19.94,90,6,302.8,362.2,306.4,NaN
2026-01-10 12:00:00,988.0,207,25.6,23.6,89,18.97,90,9,299.8,355.5,303.2,NaN
2026-01-10 12:00:00,981.0,269,25.8,21.8,79,17.08,90,11,300.6,350.9,303.7,NaN
2026-01-10 12:00:00,949.0,562,25.0,19.4,71,15.13,85,20,302.6,347.6,305.4,NaN
2026-01-10 12:00:00,942.0,627,24.8,18.8,69,14.72,82,19,303.1,346.9,305.8,NaN
2026-01-10 12:00:00,925.0,787,23.8,17.8,69,14.06,75,17,303.6,345.7,306.2,NaN
2026-01-10 12:00:00,898.0,1044,21.7,16.9,74,13.63,60,15,304.1,344.9,306.5,NaN
2026-01-10 12:00:00,850.0,1520,17.8,15.1,84,12.86,70,21,304.8,343.4,307.1,NaN
2026-01-10 12:00:00,815.0,1880,15.6,12.7,83,11.45,80,26,306.1,340.8,308.2,NaN
2026-01-10 12:00:00,796.0,2081,15.3,8.5,64,8.84,85,29,307.9,335.0,309.5,NaN
2026-01-10 12:00:00,790.0,2145,15.2,7.2,59,8.13,87,28,308.4,333.5,309.9,NaN
2026-01-10 12:00:00,753.0,2550,12.0,10.4,90,10.63,97,21,309.2,341.9,311.2,NaN
2026-01-10 12:00:00,742.0,2674,11.6,8.0,79,9.13,100,19,310.1,338.3,311.8,NaN
2026-01-10 12:00:00,713.0,3008,10.4,1.4,54,5.97,97,16,312.3,331.3,313.4,NaN
2026-01-10 12:00:00,702.0,3137,9.6,6.4,80,8.66,95,14,312.8,340.0,314.5,NaN
2026-01-10 12:00:00,700.0,3161,9.6,5.0,73,7.87,95,14,313.1,337.9,314.6,NaN
2026-01-10 12:00:00,691.0,3268,9.4,-0.6,50,5.35,90,13,314.0,331.2,315.1,NaN
2026-01-10 12:00:00,681.0,3389,9.2,-6.8,32,3.39,73,11,315.1,326.3,315.8,NaN
2026-01-10 12:00:00,676.0,3450,8.6,-4.2,40,4.18,65,10,315.1,328.8,315.9,NaN
2026-01-10 12:00:00,660.0,3648,6.8,4.4,85,8.01,68,10,315.2,340.6,316.8,NaN
2026-01-10 12:00:00,630.0,4029,4.2,3.2,93,7.71,73,10,316.5,341.1,318.0,NaN
2026-01-10 12:00:00,616.0,4211,3.4,1.5,87,6.99,75,10,317.6,340.1,319.0,NaN
2026-01-10 12:00:00,587.0,4602,1.8,-2.0,76,5.65,305,2,320.1,338.6,321.2,NaN
2026-01-10 12:00:00,577.0,4742,1.2,-3.3,72,5.23,289,2,321.0,338.3,322.0,NaN
2026-01-10 12:00:00,500.0,5880,-6.1,-6.4,98,4.77,155,2,325.5,341.6,326.5,NaN
2026-01-10 12:00:00,499.0,5896,-6.3,-6.6,98,4.70,156,3,325.5,341.3,326.4,NaN
2026-01-10 12:00:00,485.0,6116,-7.5,-8.4,93,4.21,175,10,326.7,341.0,327.5,NaN
2026-01-10 12:00:00,448.0,6731,-10.8,-13.4,81,3.05,0,0,330.0,340.7,330.6,NaN
2026-01-10 12:00:00,426.0,7122,-12.9,-16.6,74,2.46,38,2,332.1,340.9,332.6,NaN
2026-01-10 12:00:00,400.0,7600,-16.5,-19.3,79,2.09,85,5,333.5,341.0,333.9,NaN
2026-01-10 12:00:00,339.0,8822,-24.7,-29.0,67,1.03,220,13,338.4,342.4,338.6,NaN
2026-01-10 12:00:00,328.0,9061,-26.5,-28.9,80,1.08,205,16,339.2,343.3,339.4,NaN
2026-01-10 12:00:00,323.0,9172,-26.7,-32.7,57,0.76,210,16,340.4,343.4,340.5,NaN
2026-01-10 12:00:00,317.0,9306,-27.7,-34.2,54,0.67,215,16,340.9,343.5,341.0,NaN
2026-01-10 12:00:00,300.0,9700,-30.5,-38.5,45,0.46,190,18,342.3,344.1,342.4,NaN
2026-01-10 12:00:00,296.0,9795,-31.2,-40.2,41,0.39,190,18,342.7,344.3,342.7,NaN
2026-01-10 12:00:00,281.0,10162,-33.7,-46.7,26,0.20,188,20,344.1,345.0,344.2,NaN
2026-01-10 12:00:00,250.0,10970,-40.7,-55.7,18,0.08,185,25,345.4,345.8,345.4,NaN
2026-01-10 12:00:00,238.0,11300,-43.4,-59.8,15,0.05,180,26,346.2,346.5,346.2,NaN
2026-01-10 12:00:00,219.0,11857,-48.0,-66.7,10,0.02,195,27,347.5,347.6,347.5,NaN
2026-01-10 12:00:00,217.0,11918,-48.5,-67.5,9,0.02,195,27,347.6,347.7,347.6,NaN
2026-01-10 12:00:00,200.0,12450,-53.1,-68.1,14,0.02,195,31,348.5,348.6,348.5,NaN
2026-01-10 12:00:00,183.0,13013,-57.8,-70.6,18,0.02,190,33,349.9,350.0,349.9,NaN
2026-01-10 12:00:00,177.0,13225,-59.5,-71.5,20,0.01,197,32,350.4,350.5,350.4,NaN
2026-01-10 12:00:00,153.0,14119,-66.5,-75.0,29,0.01,230,25,353.3,353.3,353.3,NaN
2026-01-10 12:00:00,150.0,14240,-67.5,-75.5,31,0.01,230,27,353.6,353.7,353.6,NaN
2026-01-10 12:00:00,141.0,14610,-70.5,-77.5,35,0.01,221,28,354.7,354.7,354.7,NaN
2026-01-10 12:00:00,140.0,14652,-70.6,-77.8,34,0.01,220,28,355.1,355.2,355.1,NaN
2026-01-10 12:00:00,134.0,14911,-71.5,-79.7,29,0.01,230,20,358.0,358.1,358.0,NaN
2026-01-10 12:00:00,129.0,15136,-72.3,-81.3,25,0.00,270,23,360.6,360.6,360.6,NaN
2026-01-10 12:00:00,113.0,15901,-79.1,-83.0,53,0.00,270,26,361.8,361.8,361.8,NaN
2026-01-10 12:00:00,101.0,16534,-82.1,-86.3,49,0.00,180,20,367.8,367.8,367.8,NaN
2026-01-10 12:00:00,100.0,16590,-82.5,-86.7,49,0.00,180,20,368.1,368.1,368.1,NaN
2026-01-10 12:00:00,94.1,16926,-85.3,-89.3,49,0.00,160,16,369.0,369.1,369.0,NaN
2026-01-10 12:00:00,94.0,16932,-85.3,-89.3,49,0.00,160,16,369.2,369.2,369.2,NaN
2026-01-10 12:00:00,92.0,17050,-85.0,-89.6,45,0.00,190,11,371.9,371.9,371.9,NaN
2026-01-10 12:00:00,90.0,17171,-84.8,-89.8,41,0.00,225,16,374.8,374.8,374.8,NaN
2026-01-10 12:00:00,87.0,17358,-84.4,-90.2,36,0.00,235,28,379.2,379.2,379.2,NaN
2026-01-10 12:00:00,86.2,17408,-84.3,-90.3,35,0.00,228,25,380.4,380.4,380.4,NaN
2026-01-10 12:00:00,84.0,17554,-82.8,-90.0,28,0.00,210,16,386.3,386.3,386.3,NaN
2026-01-10 12:00:00,82.0,17690,-81.4,-89.8,23,0.00,170,13,391.9,391.9,391.9,NaN
2026-01-10 12:00:00,81.0,17759,-80.6,-89.6,21,0.00,155,15,394.8,394.8,394.8,NaN
2026-01-10 12:00:00,75.0,18193,-76.1,-88.8,12,0.00,105,20,413.1,413.1,413.1,NaN
2026-01-10 12:00:00,74.5,18231,-75.7,-88.7,12,0.00,104,21,414.7,414.7,414.7,NaN
2026-01-10 12:00:00,71.0,18508,-76.0,-89.8,10,0.00,100,29,419.8,419.8,419.8,NaN
2026-01-10 12:00:00,70.0,18590,-76.1,-90.1,10,0.00,95,28,421.3,421.3,421.3,NaN
2026-01-10 12:00:00,69.0,18674,-75.8,-89.9,9,0.00,85,20,423.8,423.8,423.8,NaN
2026-01-10 12:00:00,67.0,18846,-75.0,-89.6,9,0.00,50,10,428.9,428.9,428.9,NaN
2026-01-10 12:00:00,65.0,19022,-74.3,-89.2,9,0.00,220,1,434.3,434.3,434.3,NaN
2026-01-10 12:00:00,59.5,19538,-72.1,-88.1,8,0.00,110,9,450.2,450.3,450.2,NaN
2026-01-10 12:00:00,59.0,19588,-72.2,-88.2,8,0.00,100,10,451.1,451.1,451.1,NaN
2026-01-10 12:00:00,52.0,20329,-73.7,-89.7,7,0.00,45,16,464.2,464.2,464.2,NaN
2026-01-10 12:00:00,51.0,20443,-72.0,-89.5,6,0.00,45,15,470.7,470.7,470.7,NaN
2026-01-10 12:00:00,50.0,20560,-70.3,-89.3,5,0.00,60,15,477.4,477.4,477.4,NaN
2026-01-10 12:00:00,49.2,20656,-69.3,-89.3,4,0.00,96,22,482.0,482.0,482.0,NaN
2026-01-10 12:00:00,49.0,20681,-69.3,-89.3,4,0.00,105,24,482.4,482.4,482.4,NaN
2026-01-10 12:00:00,44.0,21322,-70.8,-90.8,4,0.00,105,50,494.1,494.1,494.1,NaN
2026-01-10 12:00:00,40.9,21757,-71.7,-91.7,4,0.00,99,52,502.1,502.1,502.1,NaN
2026-01-10 12:00:00,35.8,22558,-65.3,-90.3,2,0.00,87,55,538.2,538.2,538.2,NaN
2026-01-10 12:00:00,35.0,22696,-65.2,-90.2,2,0.00,85,55,542.0,542.0,542.0,NaN
2026-01-10 12:00:00,30.0,23640,-64.3,-89.3,2,0.00,95,65,568.8,568.8,568.8,NaN
2026-01-10 12:00:00,24.2,24963,-61.1,-88.1,2,0.01,95,75,614.0,614.1,614.0,NaN
2026-01-10 12:00:00,23.4,25178,-58.5,-86.9,1,0.01,95,76,627.6,627.7,627.6,NaN
2026-01-10 12:00:00,23.0,25288,-57.1,-86.2,1,0.01,95,76,634.7,634.8,634.7,NaN
2026-01-10 12:00:00,21.0,25868,-50.1,-82.9,1,0.02,90,58,672.7,672.9,672.7,NaN
2026-01-10 12:00:00,20.9,25898,-49.7,-82.7,1,0.02,NaN,NaN,674.7,675.0,674.8,NaN
2026-01-10 12:00:00,20.5,26024,-50.1,-83.1,1,0.02,NaN,NaN,677.3,677.5,677.3,NaN
