data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-02-28 00:00:00,100.0,16620,-81.3,-90.3,21,0.00,225,7,370.4,370.4,370.4,NaN
2026-02-28 00:00:00,89.3,17250,-85.5,-92.5,28,0.00,165,12,374.2,374.2,374.2,NaN
2026-02-28 00:00:00,89.0,17268,-85.5,-92.5,28,0.00,165,12,374.6,374.6,374.6,NaN
2026-02-28 00:00:00,88.0,17331,-85.5,-92.5,28,0.00,135,15,375.8,375.8,375.8,NaN
2026-02-28 00:00:00,86.0,17457,-85.5,-92.5,28,0.00,115,21,378.2,378.2,378.2,NaN
2026-02-28 00:00:00,84.0,17589,-83.3,-91.2,25,0.00,95,27,385.3,385.3,385.3,NaN
2026-02-28 00:00:00,79.8,17877,-78.5,-88.5,19,0.00,66,19,400.8,400.9,400.8,NaN
2026-02-28 00:00:00,79.0,17934,-78.8,-88.8,18,0.00,60,17,401.4,401.4,401.4,NaN
2026-02-28 00:00:00,75.0,18229,-80.2,-90.2,18,0.00,55,22,404.5,404.5,404.5,NaN
2026-02-28 00:00:00,73.6,18336,-80.7,-90.7,18,0.00,73,16,405.6,405.6,405.6,NaN
2026-02-28 00:00:00,72.0,18460,-80.0,-90.4,17,0.00,95,10,409.6,409.6,409.6,NaN
2026-02-28 00:00:00,70.0,18620,-79.1,-90.1,15,0.00,110,8,414.8,414.9,414.9,NaN
2026-02-28 00:00:00,68.0,18786,-78.3,-89.8,14,0.00,110,12,420.1,420.1,420.1,NaN
2026-02-28 00:00:00,64.0,19135,-76.6,-89.1,12,0.00,80,16,431.1,431.2,431.1,NaN
2026-02-28 00:00:00,60.0,19505,-74.8,-88.3,11,0.00,355,12,443.2,443.2,443.2,NaN
2026-02-28 00:00:00,57.0,19800,-73.3,-87.7,10,0.00,35,3,453.1,453.1,453.1,NaN
2026-02-28 00:00:00,55.0,20005,-72.3,-87.3,9,0.00,46,10,460.0,460.0,460.0,NaN
2026-02-28 00:00:00,51.0,20445,-73.1,-88.9,8,0.00,70,24,468.2,468.2,468.2,NaN
2026-02-28 00:00:00,50.0,20560,-73.3,-89.3,7,0.00,75,26,470.4,470.4,470.4,NaN
2026-02-28 00:00:00,47.1,20908,-75.1,-90.1,8,0.00,75,38,474.1,474.2,474.1,NaN
2026-02-28 00:00:00,46.4,20995,-75.1,-91.1,7,0.00,75,42,476.2,476.2,476.2,NaN
2026-02-28 00:00:00,45.2,21149,-68.9,-88.9,4,0.00,75,47,494.8,494.8,494.8,NaN
2026-02-28 00:00:00,45.0,21176,-68.7,-88.7,4,0.00,75,48,496.0,496.0,496.0,NaN
2026-02-28 00:00:00,43.5,21379,-66.9,-86.9,4,0.00,78,50,505.1,505.2,505.1,NaN
2026-02-28 00:00:00,35.0,22694,-66.3,-90.2,2,0.00,95,63,539.0,539.0,539.0,NaN
2026-02-28 00:00:00,34.8,22728,-66.3,-90.3,2,0.00,NaN,NaN,539.9,540.0,539.9,NaN
