data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-11 00:00:00,1000.0,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-01-11 00:00:00,998.0,84,26.4,24.1,87,19.37,50,2,299.7,356.6,303.2,NaN
2026-01-11 00:00:00,992.0,138,29.4,22.4,66,17.53,51,2,303.2,355.5,306.4,NaN
2026-01-11 00:00:00,925.0,764,24.8,19.8,74,15.98,65,7,304.7,352.6,307.6,NaN
2026-01-11 00:00:00,903.0,974,23.1,18.8,77,15.34,55,11,305.0,351.1,307.8,NaN
2026-01-11 00:00:00,850.0,1502,18.8,16.2,85,13.82,75,19,305.8,347.5,308.4,NaN
2026-01-11 00:00:00,825.0,1758,17.0,15.4,90,13.52,82,20,306.5,347.4,309.0,NaN
2026-01-11 00:00:00,783.0,2204,15.2,10.2,72,10.08,95,22,309.2,340.2,311.1,NaN
2026-01-11 00:00:00,759.0,2467,14.4,5.4,55,7.46,103,24,311.1,334.5,312.5,NaN
2026-01-11 00:00:00,753.0,2534,13.6,6.5,62,8.14,105,24,311.0,336.4,312.5,NaN
2026-01-11 00:00:00,737.0,2715,11.6,9.6,88,10.28,98,20,310.7,342.5,312.6,NaN
2026-01-11 00:00:00,731.0,2783,11.3,8.9,85,9.87,95,19,311.1,341.8,313.0,NaN
2026-01-11 00:00:00,710.0,3027,10.4,6.3,76,8.53,110,18,312.7,339.5,314.4,NaN
2026-01-11 00:00:00,700.0,3145,10.0,5.1,72,7.93,105,18,313.5,338.5,315.0,NaN
2026-01-11 00:00:00,667.0,3545,8.3,-1.0,52,5.34,80,11,315.9,333.2,317.0,NaN
2026-01-11 00:00:00,662.0,3608,8.0,-2.0,49,5.02,83,11,316.3,332.6,317.3,NaN
2026-01-11 00:00:00,641.0,3873,6.7,1.3,68,6.60,95,11,317.8,339.1,319.1,NaN
2026-01-11 00:00:00,636.0,3937,6.4,2.1,74,7.05,87,11,318.1,340.9,319.5,NaN
2026-01-11 00:00:00,617.0,4186,5.2,-4.8,48,4.36,58,10,319.5,334.0,320.4,NaN
2026-01-11 00:00:00,612.0,4252,4.8,-4.7,50,4.42,50,10,319.8,334.4,320.6,NaN
2026-01-11 00:00:00,556.0,5028,-0.1,-3.8,76,5.22,126,7,322.9,340.3,323.9,NaN
2026-01-11 00:00:00,522.0,5531,-2.9,-9.9,59,3.47,176,4,325.4,337.3,326.1,NaN
2026-01-11 00:00:00,500.0,5870,-5.7,-7.4,88,4.41,210,3,326.0,341.0,326.9,NaN
2026-01-11 00:00:00,489.0,6044,-6.9,-8.1,91,4.26,240,1,326.7,341.2,327.5,NaN
2026-01-11 00:00:00,485.0,6108,-7.3,-8.4,92,4.21,241,1,326.9,341.2,327.7,NaN
2026-01-11 00:00:00,426.0,7111,-11.7,-18.7,56,2.06,254,2,333.6,341.1,334.1,NaN
2026-01-11 00:00:00,400.0,7590,-15.5,-20.4,66,1.90,260,3,334.8,341.7,335.1,NaN
2026-01-11 00:00:00,373.0,8112,-18.8,-22.4,74,1.71,210,3,337.1,343.4,337.4,NaN
2026-01-11 00:00:00,355.0,8481,-21.2,-23.8,80,1.59,175,11,338.7,344.7,339.1,NaN
2026-01-11 00:00:00,341.0,8781,-23.1,-24.9,85,1.50,181,17,340.0,345.7,340.4,NaN
2026-01-11 00:00:00,309.0,9496,-28.3,-30.8,79,0.95,195,32,342.4,346.1,342.6,NaN
2026-01-11 00:00:00,300.0,9710,-29.9,-32.6,77,0.83,195,32,343.1,346.4,343.3,NaN
2026-01-11 00:00:00,293.0,9878,-30.9,-34.7,69,0.69,197,32,344.0,346.8,344.2,NaN
2026-01-11 00:00:00,265.0,10577,-37.1,-40.8,68,0.41,205,31,345.0,346.7,345.1,NaN
2026-01-11 00:00:00,254.0,10872,-39.7,-43.4,68,0.32,209,35,345.3,346.7,345.4,NaN
2026-01-11 00:00:00,250.0,10980,-40.3,-47.3,47,0.22,210,36,346.0,346.9,346.1,NaN
2026-01-11 00:00:00,245.0,11117,-41.3,-51.3,33,0.14,211,36,346.5,347.1,346.6,NaN
2026-01-11 00:00:00,220.0,11838,-47.1,-49.9,73,0.18,215,38,348.4,349.2,348.4,NaN
2026-01-11 00:00:00,203.0,12364,-51.7,-58.7,43,0.07,207,41,349.2,349.6,349.3,NaN
2026-01-11 00:00:00,200.0,12460,-52.5,-58.5,48,0.07,205,42,349.5,349.8,349.5,NaN
2026-01-11 00:00:00,184.0,12990,-57.0,-61.3,58,0.05,200,43,350.6,350.8,350.6,NaN
2026-01-11 00:00:00,181.0,13095,-57.9,-61.9,60,0.05,198,43,350.8,351.0,350.8,NaN
2026-01-11 00:00:00,169.0,13522,-61.9,-67.9,45,0.02,190,41,351.1,351.2,351.1,NaN
2026-01-11 00:00:00,157.0,13973,-64.1,-73.1,28,0.01,181,39,354.8,354.9,354.8,NaN
