data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-26 00:00:00,1001.0,84,25.6,23.7,89,18.84,0,0,298.7,353.8,302.0,NaN
2026-01-26 00:00:00,1000.0,95,26.0,23.6,87,18.74,105,6,299.1,354.1,302.5,NaN
2026-01-26 00:00:00,994.0,149,28.4,23.4,74,18.62,101,6,302.1,357.4,305.4,NaN
2026-01-26 00:00:00,925.0,785,23.4,19.9,81,16.09,50,8,303.2,351.2,306.1,NaN
2026-01-26 00:00:00,898.0,1043,21.4,18.4,83,15.08,40,10,303.7,348.7,306.4,NaN
2026-01-26 00:00:00,873.0,1289,19.4,17.0,86,14.16,30,10,304.1,346.5,306.7,NaN
2026-01-26 00:00:00,850.0,1519,18.6,14.8,79,12.61,35,7,305.6,343.6,307.9,NaN
2026-01-26 00:00:00,798.0,2055,15.9,12.2,78,11.29,35,11,308.3,342.8,310.4,NaN
2026-01-26 00:00:00,780.0,2248,15.0,11.2,78,10.83,50,11,309.3,342.6,311.3,NaN
2026-01-26 00:00:00,762.0,2446,14.0,10.2,78,10.39,40,11,310.3,342.4,312.3,NaN
2026-01-26 00:00:00,743.0,2660,12.9,9.2,78,9.92,50,11,311.4,342.2,313.3,NaN
2026-01-26 00:00:00,712.0,3022,11.1,7.4,78,9.16,25,11,313.2,341.9,315.0,NaN
2026-01-26 00:00:00,700.0,3166,10.4,6.7,78,8.87,35,14,314.0,341.9,315.6,NaN
2026-01-26 00:00:00,691.0,3273,9.9,6.2,78,8.67,45,14,314.6,341.9,316.2,NaN
2026-01-26 00:00:00,680.0,3406,9.3,5.5,77,8.42,50,11,315.4,342.0,316.9,NaN
2026-01-26 00:00:00,637.0,3946,6.8,2.9,76,7.46,5,10,318.4,342.5,319.9,NaN
2026-01-26 00:00:00,632.0,4010,6.4,2.6,77,7.38,0,10,318.7,342.5,320.1,NaN
2026-01-26 00:00:00,590.0,4567,2.7,0.3,84,6.69,100,1,320.8,342.6,322.1,NaN
2026-01-26 00:00:00,547.0,5179,-1.3,-2.2,94,5.99,111,3,323.0,342.8,324.2,NaN
2026-01-26 00:00:00,504.0,5827,-4.9,-7.3,83,4.41,124,5,326.3,341.2,327.1,NaN
2026-01-26 00:00:00,500.0,5890,-5.1,-7.4,84,4.41,125,5,326.8,341.8,327.6,NaN
2026-01-26 00:00:00,456.0,6612,-7.7,-13.7,62,2.93,148,4,332.2,342.6,332.8,NaN
2026-01-26 00:00:00,400.0,7620,-14.3,-20.3,60,1.92,180,3,336.3,343.4,336.7,NaN
2026-01-26 00:00:00,385.0,7909,-16.1,-23.1,55,1.56,159,3,337.6,343.5,338.0,NaN
2026-01-26 00:00:00,362.0,8369,-19.4,-26.4,54,1.23,125,2,339.2,343.8,339.4,NaN
2026-01-26 00:00:00,355.0,8515,-20.5,-27.5,54,1.13,126,3,339.6,344.0,339.9,NaN
2026-01-26 00:00:00,300.0,9740,-29.1,-45.1,20,0.23,135,13,344.2,345.2,344.3,NaN
2026-01-26 00:00:00,296.0,9835,-29.8,-47.8,16,0.17,150,10,344.6,345.3,344.6,NaN
2026-01-26 00:00:00,292.0,9932,-30.5,-50.5,12,0.13,146,10,344.9,345.5,344.9,NaN
2026-01-26 00:00:00,276.0,10323,-33.8,-54.2,11,0.09,130,10,345.7,346.1,345.7,NaN
2026-01-26 00:00:00,264.0,10632,-36.5,-57.1,10,0.06,145,15,346.3,346.6,346.3,NaN
2026-01-26 00:00:00,251.0,10982,-39.5,-60.4,9,0.04,125,13,346.9,347.1,346.9,NaN
