data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-03-01 00:00:00,1000.0,84,27.4,21.4,70,16.33,60,4,300.6,348.7,303.5,NaN
2026-03-01 00:00:00,994.0,138,28.0,22.0,70,17.06,58,6,301.7,352.2,304.7,NaN
2026-03-01 00:00:00,975.4,305,26.9,20.6,69,15.96,50,13,302.2,349.6,305.1,NaN
2026-03-01 00:00:00,942.3,610,24.9,18.1,66,14.10,45,14,303.1,345.2,305.7,NaN
2026-03-01 00:00:00,925.0,774,23.8,16.8,65,13.18,50,15,303.6,343.1,306.0,NaN
2026-03-01 00:00:00,910.2,914,23.2,15.4,62,12.26,50,13,304.4,341.2,306.6,NaN
2026-03-01 00:00:00,868.0,1328,21.4,11.4,53,9.84,47,10,306.7,336.7,308.5,NaN
2026-03-01 00:00:00,850.0,1509,19.6,13.6,68,11.65,45,9,306.7,342.0,308.8,NaN
2026-03-01 00:00:00,818.8,1829,17.5,12.7,73,11.38,50,10,307.8,342.5,309.9,NaN
2026-03-01 00:00:00,790.0,2134,15.6,11.8,78,11.12,60,7,308.8,342.9,310.9,NaN
2026-03-01 00:00:00,762.4,2438,13.6,10.9,84,10.86,40,5,309.9,343.3,311.9,NaN
2026-03-01 00:00:00,762.0,2443,13.6,10.9,84,10.86,40,5,309.9,343.3,311.9,NaN
2026-03-01 00:00:00,700.0,3156,10.4,7.1,80,9.12,95,2,314.0,342.6,315.7,NaN
2026-03-01 00:00:00,683.6,3353,9.6,5.5,75,8.34,0,0,315.2,341.6,316.8,NaN
2026-03-01 00:00:00,648.0,3798,7.8,1.8,66,6.77,290,4,318.0,339.9,319.3,NaN
2026-03-01 00:00:00,611.9,4267,4.5,0.3,74,6.45,215,9,319.5,340.4,320.7,NaN
2026-03-01 00:00:00,589.4,4572,2.3,-0.6,81,6.25,225,10,320.4,340.8,321.6,NaN
2026-03-01 00:00:00,576.0,4760,1.0,-1.2,85,6.12,217,10,320.9,341.0,322.1,NaN
2026-03-01 00:00:00,521.0,5564,-2.7,-6.6,75,4.50,180,10,325.8,341.1,326.7,NaN
2026-03-01 00:00:00,506.3,5791,-4.2,-8.6,71,3.96,170,10,326.6,340.2,327.4,NaN
2026-03-01 00:00:00,500.0,5890,-4.9,-9.5,70,3.74,180,12,327.0,339.8,327.7,NaN
2026-03-01 00:00:00,486.9,6096,-6.5,-10.5,74,3.56,175,12,327.5,339.8,328.2,NaN
2026-03-01 00:00:00,468.1,6401,-8.9,-11.9,79,3.30,145,10,328.2,339.7,328.9,NaN
2026-03-01 00:00:00,444.0,6811,-12.1,-13.8,87,2.98,134,8,329.2,339.6,329.8,NaN
2026-03-01 00:00:00,441.0,6863,-10.9,-17.9,56,2.13,132,7,331.4,339.0,331.8,NaN
2026-03-01 00:00:00,430.0,7057,-10.1,-23.1,34,1.39,127,6,334.8,340.0,335.1,NaN
2026-03-01 00:00:00,415.8,7315,-11.3,-37.1,10,0.38,120,5,336.5,338.0,336.5,NaN
2026-03-01 00:00:00,409.0,7441,-11.9,-43.9,5,0.19,99,6,337.3,338.1,337.3,NaN
2026-03-01 00:00:00,400.0,7610,-13.5,-46.5,4,0.15,70,8,337.4,338.0,337.4,NaN
2026-03-01 00:00:00,383.5,7925,-16.2,-44.6,7,0.19,50,11,337.9,338.7,338.0,NaN
2026-03-01 00:00:00,368.1,8230,-18.8,-42.8,10,0.24,45,19,338.4,339.4,338.5,NaN
2026-03-01 00:00:00,353.4,8534,-21.4,-41.0,15,0.30,50,12,338.9,340.1,339.0,NaN
2026-03-01 00:00:00,345.0,8714,-22.9,-39.9,20,0.35,62,11,339.2,340.6,339.2,NaN
2026-03-01 00:00:00,339.1,8839,-24.1,-38.8,24,0.39,70,11,339.2,340.9,339.3,NaN
2026-03-01 00:00:00,325.1,9144,-26.9,-36.1,42,0.54,70,11,339.4,341.6,339.5,NaN
2026-03-01 00:00:00,315.0,9372,-29.1,-34.1,62,0.68,111,11,339.5,342.2,339.6,NaN
2026-03-01 00:00:00,311.6,9449,-29.4,-35.3,57,0.61,125,11,340.1,342.5,340.2,NaN
2026-03-01 00:00:00,300.0,9720,-30.5,-39.5,41,0.41,120,27,342.3,344.0,342.4,NaN
2026-03-01 00:00:00,293.0,9888,-31.7,-42.7,33,0.30,119,29,342.9,344.1,342.9,NaN
2026-03-01 00:00:00,273.8,10363,-35.5,-46.5,32,0.21,115,33,344.1,345.0,344.1,NaN
2026-03-01 00:00:00,271.0,10435,-36.1,-47.1,31,0.20,116,34,344.2,345.1,344.3,NaN
2026-03-01 00:00:00,253.0,10909,-40.3,-48.3,42,0.19,119,37,344.8,345.6,344.9,NaN
2026-03-01 00:00:00,250.0,10990,-40.9,-48.9,42,0.18,120,38,345.1,345.9,345.2,NaN
2026-03-01 00:00:00,234.0,11436,-44.5,-55.5,28,0.09,122,42,346.2,346.6,346.3,NaN
2026-03-01 00:00:00,208.6,12192,-49.6,-66.5,12,0.02,125,48,349.8,349.9,349.8,NaN
2026-03-01 00:00:00,200.0,12470,-51.5,-70.5,9,0.01,115,46,351.1,351.1,351.1,NaN
2026-03-01 00:00:00,185.0,12973,-54.5,-76.5,5,0.01,112,29,354.1,354.1,354.1,NaN
2026-03-01 00:00:00,172.4,13411,-58.5,-77.4,7,0.01,110,14,354.8,354.8,354.8,NaN
2026-03-01 00:00:00,164.2,13716,-61.2,-78.1,9,0.01,140,10,355.1,355.2,355.1,NaN
2026-03-01 00:00:00,156.4,14021,-64.0,-78.8,12,0.01,150,9,355.4,355.5,355.4,NaN
2026-03-01 00:00:00,150.0,14280,-66.3,-79.3,15,0.00,195,11,355.7,355.7,355.7,NaN
2026-03-01 00:00:00,148.8,14326,-66.7,-79.4,15,0.00,195,11,355.8,355.8,355.8,NaN
2026-03-01 00:00:00,121.0,15545,-77.2,-83.1,39,0.00,175,25,358.2,358.2,358.2,NaN
2026-03-01 00:00:00,118.0,15693,-78.5,-83.5,44,0.00,189,25,358.4,358.5,358.4,NaN
2026-03-01 00:00:00,114.8,15850,-79.4,-85.0,39,0.00,205,26,359.6,359.6,359.6,NaN
2026-03-01 00:00:00,113.0,15939,-79.9,-85.9,37,0.00,201,25,360.3,360.3,360.3,NaN
2026-03-01 00:00:00,108.8,16154,-80.2,-87.2,31,0.00,190,23,363.7,363.7,363.7,NaN
2026-03-01 00:00:00,103.1,16459,-80.6,-89.0,24,0.00,150,13,368.6,368.6,368.6,NaN
2026-03-01 00:00:00,101.0,16574,-80.7,-89.7,21,0.00,271,8,370.5,370.5,370.5,NaN
2026-03-01 00:00:00,100.0,16630,-81.1,-90.1,21,0.00,330,6,370.8,370.8,370.8,NaN
