data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-28 00:00:00,1002.0,84,26.0,21.9,78,16.82,340,6,299.0,348.2,302.0,NaN
2026-01-28 00:00:00,1000.0,102,25.8,21.7,78,16.64,355,10,298.9,347.7,301.9,NaN
2026-01-28 00:00:00,989.0,200,26.2,20.7,72,15.85,0,13,300.3,346.9,303.1,NaN
2026-01-28 00:00:00,976.0,317,26.6,19.6,65,14.94,10,12,301.8,346.1,304.5,NaN
2026-01-28 00:00:00,925.0,790,23.4,19.0,76,15.19,50,8,303.2,348.5,306.0,NaN
2026-01-28 00:00:00,876.0,1263,19.7,17.8,89,14.83,75,10,304.1,348.5,306.8,NaN
2026-01-28 00:00:00,862.0,1403,18.6,17.4,93,14.73,70,11,304.4,348.5,307.1,NaN
2026-01-28 00:00:00,850.0,1524,18.0,16.0,88,13.64,65,11,305.0,346.0,307.5,NaN
2026-01-28 00:00:00,836.0,1665,17.3,15.1,87,13.10,55,11,305.7,345.2,308.1,NaN
2026-01-28 00:00:00,700.0,3167,10.0,5.8,75,8.33,105,2,313.5,339.7,315.1,NaN
2026-01-28 00:00:00,697.0,3203,9.9,5.5,74,8.21,155,2,313.8,339.6,315.3,NaN
2026-01-28 00:00:00,658.0,3681,8.0,2.0,66,6.77,154,3,316.9,338.6,318.2,NaN
2026-01-28 00:00:00,546.0,5200,-0.5,-3.6,80,5.40,151,6,324.1,342.1,325.2,NaN
2026-01-28 00:00:00,500.0,5900,-4.3,-10.3,63,3.51,150,7,327.7,339.9,328.4,NaN
2026-01-28 00:00:00,470.0,6383,-7.1,-16.1,49,2.33,167,8,330.1,338.4,330.6,NaN
2026-01-28 00:00:00,444.0,6823,-9.9,-13.5,75,3.06,183,10,332.0,342.8,332.6,NaN
2026-01-28 00:00:00,440.0,6893,-10.0,-14.3,71,2.89,185,10,332.7,343.0,333.3,NaN
2026-01-28 00:00:00,436.0,6963,-10.1,-15.1,67,2.73,186,10,333.5,343.2,334.0,NaN
2026-01-28 00:00:00,401.0,7601,-14.2,-20.1,61,1.94,200,12,336.2,343.3,336.6,NaN
2026-01-28 00:00:00,400.0,7620,-14.3,-20.3,60,1.92,200,13,336.3,343.4,336.7,NaN
2026-01-28 00:00:00,390.0,7812,-15.3,-22.3,55,1.65,192,14,337.4,343.6,337.8,NaN
2026-01-28 00:00:00,387.0,7870,-15.7,-22.5,56,1.63,190,14,337.6,343.7,337.9,NaN
2026-01-28 00:00:00,371.0,8186,-18.2,-23.6,63,1.55,210,15,338.5,344.3,338.8,NaN
2026-01-28 00:00:00,360.0,8412,-19.9,-24.3,68,1.50,206,16,339.1,344.7,339.4,NaN
2026-01-28 00:00:00,328.0,9092,-24.7,-33.0,46,0.73,195,20,341.7,344.6,341.8,NaN
2026-01-28 00:00:00,308.0,9551,-27.9,-38.9,34,0.43,199,21,343.4,345.1,343.4,NaN
2026-01-28 00:00:00,305.0,9622,-28.5,-39.9,33,0.39,200,21,343.5,345.1,343.6,NaN
2026-01-28 00:00:00,300.0,9740,-29.5,-41.5,30,0.34,190,19,343.7,345.1,343.8,NaN
2026-01-28 00:00:00,286.0,10078,-32.1,-47.1,21,0.19,182,21,344.7,345.5,344.7,NaN
2026-01-28 00:00:00,273.0,10401,-34.9,-46.4,30,0.22,175,22,345.2,346.1,345.3,NaN
2026-01-28 00:00:00,254.0,10902,-39.3,-45.3,53,0.26,175,24,345.9,347.1,346.0,NaN
2026-01-28 00:00:00,250.0,11010,-40.1,-49.1,38,0.18,175,24,346.3,347.1,346.4,NaN
2026-01-28 00:00:00,236.0,11400,-43.3,-51.3,41,0.14,181,25,347.2,347.9,347.3,NaN
2026-01-28 00:00:00,220.0,11868,-47.9,-51.0,70,0.16,187,27,347.2,347.9,347.2,NaN
2026-01-28 00:00:00,214.0,12049,-49.3,-53.0,65,0.13,190,28,347.8,348.4,347.8,NaN
2026-01-28 00:00:00,203.0,12394,-51.9,-56.9,55,0.09,186,30,348.9,349.3,348.9,NaN
2026-01-28 00:00:00,201.0,12458,-52.5,-61.5,33,0.05,185,31,349.0,349.2,349.0,NaN
2026-01-28 00:00:00,200.0,12490,-52.9,-60.9,37,0.05,185,31,348.8,349.1,348.9,NaN
2026-01-28 00:00:00,185.0,12989,-57.3,-60.9,63,0.06,177,33,349.6,349.8,349.6,NaN
2026-01-28 00:00:00,181.0,13127,-58.7,-65.7,40,0.03,175,33,349.5,349.6,349.5,NaN
2026-01-28 00:00:00,173.0,13411,-60.3,-74.3,14,0.01,166,31,351.4,351.4,351.4,NaN
2026-01-28 00:00:00,169.0,13557,-61.7,-67.7,45,0.02,161,30,351.4,351.5,351.4,NaN
2026-01-28 00:00:00,164.0,13742,-63.0,-76.8,14,0.01,155,29,352.3,352.3,352.3,NaN
2026-01-28 00:00:00,162.0,13818,-63.5,-80.5,8,0.00,159,25,352.6,352.7,352.6,NaN
2026-01-28 00:00:00,159.0,13933,-63.9,-80.9,8,0.00,165,20,353.8,353.8,353.8,NaN
2026-01-28 00:00:00,154.0,14129,-64.7,-81.7,8,0.00,205,14,355.8,355.8,355.8,NaN
2026-01-28 00:00:00,150.0,14290,-65.3,-82.3,8,0.00,220,15,357.4,357.4,357.4,NaN
2026-01-28 00:00:00,139.0,14734,-68.6,-83.3,10,0.00,265,22,359.5,359.5,359.5,NaN
2026-01-28 00:00:00,129.0,15169,-71.8,-84.2,14,0.00,260,25,361.5,361.5,361.5,NaN
2026-01-28 00:00:00,119.0,15639,-75.2,-85.2,20,0.00,290,25,363.6,363.6,363.6,NaN
2026-01-28 00:00:00,110.0,16097,-78.6,-86.2,28,0.00,300,33,365.5,365.5,365.5,NaN
2026-01-28 00:00:00,101.0,16595,-82.3,-87.3,43,0.00,300,24,367.4,367.4,367.4,NaN
2026-01-28 00:00:00,100.0,16650,-82.5,-87.5,42,0.00,300,24,368.1,368.1,368.1,NaN
2026-01-28 00:00:00,96.0,16876,-83.4,-88.6,40,0.00,285,22,370.7,370.7,370.7,NaN
2026-01-28 00:00:00,91.0,17172,-84.6,-90.1,37,0.00,330,23,374.1,374.1,374.1,NaN
2026-01-28 00:00:00,86.0,17485,-85.8,-91.7,35,0.00,325,18,377.7,377.7,377.7,NaN
2026-01-28 00:00:00,84.8,17563,-86.1,-92.1,34,0.00,310,15,378.6,378.6,378.6,NaN
2026-01-28 00:00:00,84.0,17615,-85.9,-92.4,31,0.00,290,13,379.9,379.9,379.9,NaN
2026-01-28 00:00:00,81.3,17795,-85.3,-93.3,23,0.00,286,11,384.8,384.8,384.8,NaN
2026-01-28 00:00:00,81.0,17816,-84.7,-93.0,23,0.00,285,11,386.4,386.4,386.4,NaN
2026-01-28 00:00:00,79.0,17956,-80.9,-90.9,18,0.00,200,5,397.1,397.1,397.1,NaN
2026-01-28 00:00:00,78.0,18027,-78.9,-89.8,16,0.00,170,10,402.6,402.6,402.6,NaN
2026-01-28 00:00:00,77.9,18034,-78.7,-89.7,15,0.00,169,10,403.2,403.2,403.2,NaN
2026-01-28 00:00:00,72.0,18481,-80.8,-91.8,15,0.00,135,27,408.0,408.0,408.0,NaN
2026-01-28 00:00:00,71.1,18552,-81.1,-92.1,15,0.00,131,24,408.7,408.8,408.7,NaN
2026-01-28 00:00:00,70.0,18640,-80.9,-91.9,15,0.00,125,21,411.0,411.0,411.0,NaN
2026-01-28 00:00:00,65.0,19059,-79.7,-91.5,13,0.00,130,16,422.4,422.4,422.4,NaN
2026-01-28 00:00:00,58.1,19694,-77.9,-90.9,11,0.00,169,2,440.2,440.2,440.2,NaN
2026-01-28 00:00:00,58.0,19704,-77.8,-90.8,11,0.00,170,2,440.8,440.8,440.8,NaN
2026-01-28 00:00:00,55.2,19989,-73.9,-88.9,9,0.00,35,15,455.9,455.9,455.9,NaN
2026-01-28 00:00:00,55.0,20010,-74.0,-88.9,9,0.00,25,16,456.1,456.1,456.1,NaN
2026-01-28 00:00:00,52.0,20334,-75.7,-89.5,10,0.00,25,15,459.5,459.5,459.5,NaN
2026-01-28 00:00:00,50.0,20560,-76.9,-89.9,11,0.00,55,16,461.9,461.9,461.9,NaN
2026-01-28 00:00:00,49.7,20595,-76.9,-89.9,11,0.00,61,19,462.7,462.7,462.7,NaN
2026-01-28 00:00:00,49.0,20678,-76.0,-90.0,10,0.00,75,25,466.6,466.6,466.6,NaN
2026-01-28 00:00:00,43.6,21362,-68.9,-90.9,3,0.00,91,43,499.9,499.9,499.9,NaN
2026-01-28 00:00:00,41.0,21732,-68.3,-91.1,3,0.00,100,53,510.2,510.2,510.2,NaN
2026-01-28 00:00:00,36.0,22515,-67.2,-91.7,2,0.00,80,57,532.5,532.6,532.5,NaN
2026-01-28 00:00:00,33.0,23039,-66.3,-92.0,2,0.00,95,59,548.1,548.1,548.1,NaN
2026-01-28 00:00:00,32.8,23076,-66.3,-92.0,2,0.00,95,59,549.2,549.2,549.2,NaN
2026-01-28 00:00:00,32.1,23205,-66.1,-92.1,2,0.00,99,58,553.1,553.1,553.1,NaN
2026-01-28 00:00:00,32.0,NaN,NaN,NaN,NaN,NaN,100,58,NaN,NaN,NaN,NaN
