data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-09 00:00:00,1001.0,84,23.4,22.4,94,17.37,20,4,296.5,346.7,299.5,NaN
2026-01-09 00:00:00,1000.0,93,23.4,22.3,94,17.28,30,8,296.6,346.6,299.6,NaN
2026-01-09 00:00:00,978.0,289,24.8,21.1,80,16.40,46,11,299.9,348.0,302.8,NaN
2026-01-09 00:00:00,959.0,461,24.8,19.8,74,15.41,60,13,301.5,347.1,304.3,NaN
2026-01-09 00:00:00,953.0,516,24.4,19.8,75,15.50,65,14,301.7,347.6,304.5,NaN
2026-01-09 00:00:00,925.0,778,22.6,19.8,84,15.98,65,20,302.4,349.9,305.3,NaN
2026-01-09 00:00:00,870.0,1311,19.2,17.6,90,14.78,76,21,304.2,348.4,306.9,NaN
2026-01-09 00:00:00,852.0,1492,18.5,15.7,84,13.35,80,21,305.3,345.5,307.7,NaN
2026-01-09 00:00:00,850.0,1512,18.4,15.5,83,13.20,80,21,305.4,345.1,307.8,NaN
2026-01-09 00:00:00,834.0,1675,17.2,14.4,84,12.52,85,20,305.8,343.6,308.1,NaN
2026-01-09 00:00:00,806.0,1964,16.0,12.8,81,11.63,95,18,307.5,342.9,309.7,NaN
2026-01-09 00:00:00,714.0,2989,11.7,7.0,73,8.85,70,14,313.6,341.4,315.3,NaN
2026-01-09 00:00:00,700.0,3157,11.0,6.0,71,8.45,75,13,314.6,341.3,316.2,NaN
2026-01-09 00:00:00,675.0,3460,9.6,4.6,71,7.94,84,11,316.4,341.7,317.9,NaN
2026-01-09 00:00:00,660.0,3644,8.2,4.0,74,7.76,90,10,316.9,341.6,318.3,NaN
2026-01-09 00:00:00,615.0,4221,4.0,1.9,86,7.19,60,10,318.4,341.6,319.8,NaN
2026-01-09 00:00:00,582.0,4672,0.6,0.3,98,6.77,90,11,319.5,341.5,320.8,NaN
2026-01-09 00:00:00,577.0,4741,0.3,-0.0,98,6.66,95,11,319.9,341.6,321.2,NaN
2026-01-09 00:00:00,500.0,5880,-5.3,-5.5,98,5.11,125,5,326.5,343.7,327.5,NaN
2026-01-09 00:00:00,487.0,6086,-6.3,-6.9,96,4.71,130,4,327.7,343.7,328.6,NaN
2026-01-09 00:00:00,434.0,6985,-10.9,-13.0,84,3.26,133,6,332.9,344.4,333.5,NaN
2026-01-09 00:00:00,400.0,7610,-15.1,-16.9,86,2.56,135,7,335.3,344.5,335.8,NaN
2026-01-09 00:00:00,383.0,7935,-17.2,-19.2,84,2.20,150,10,336.8,344.8,337.2,NaN
2026-01-09 00:00:00,371.0,8173,-18.7,-20.9,83,1.97,140,10,337.8,345.1,338.2,NaN
2026-01-09 00:00:00,363.0,8336,-19.7,-22.0,82,1.82,156,10,338.6,345.3,338.9,NaN
2026-01-09 00:00:00,327.0,9095,-25.1,-26.4,89,1.36,235,12,341.4,346.6,341.7,NaN
2026-01-09 00:00:00,305.0,9602,-28.7,-29.3,95,1.12,220,14,343.2,347.5,343.4,NaN
2026-01-09 00:00:00,300.0,9720,-29.5,-33.1,71,0.79,230,9,343.7,346.8,343.9,NaN
2026-01-09 00:00:00,298.0,9768,-29.7,-34.0,66,0.73,228,9,344.1,347.0,344.2,NaN
2026-01-09 00:00:00,250.0,10990,-40.5,-43.2,75,0.34,175,7,345.7,347.1,345.8,NaN
2026-01-09 00:00:00,214.0,12021,-49.0,-52.1,70,0.14,220,7,348.2,348.9,348.2,NaN
2026-01-09 00:00:00,206.0,12274,-51.1,-54.3,68,0.12,240,10,348.8,349.3,348.8,NaN
2026-01-09 00:00:00,200.0,12470,-52.7,-56.0,67,0.10,235,14,349.1,349.6,349.2,NaN
2026-01-09 00:00:00,199.0,12502,-52.9,-56.2,67,0.10,235,15,349.3,349.8,349.4,NaN
2026-01-09 00:00:00,185.0,12969,-56.3,-62.4,46,0.05,235,32,351.2,351.4,351.2,NaN
2026-01-09 00:00:00,181.0,13109,-57.3,-64.3,41,0.04,234,33,351.8,351.9,351.8,NaN
2026-01-09 00:00:00,154.0,14111,-66.1,-69.7,61,0.02,231,40,353.4,353.5,353.4,NaN
2026-01-09 00:00:00,150.0,14270,-67.7,-71.8,56,0.02,230,41,353.3,353.4,353.3,NaN
2026-01-09 00:00:00,133.0,14980,-73.9,-77.9,54,0.01,239,44,354.6,354.6,354.6,NaN
2026-01-09 00:00:00,132.0,15023,-74.2,-78.2,54,0.01,240,44,354.8,354.9,354.8,NaN
2026-01-09 00:00:00,124.0,15376,-76.7,-80.8,52,0.00,235,49,356.7,356.7,356.7,NaN
2026-01-09 00:00:00,102.0,16481,-84.5,-88.9,46,0.00,200,23,362.2,362.2,362.2,NaN
2026-01-09 00:00:00,100.0,16590,-83.9,-88.9,42,0.00,225,13,365.4,365.4,365.4,NaN
2026-01-09 00:00:00,93.8,16951,-78.9,-85.9,31,0.00,260,11,382.0,382.0,382.0,NaN
2026-01-09 00:00:00,92.0,17060,-79.5,-86.5,31,0.00,270,10,382.9,382.9,382.9,NaN
2026-01-09 00:00:00,89.0,17246,-80.5,-87.5,31,0.00,255,10,384.5,384.5,384.5,NaN
2026-01-09 00:00:00,85.0,17504,-81.9,-88.9,30,0.00,175,11,386.8,386.8,386.8,NaN
2026-01-09 00:00:00,80.0,17845,-83.8,-90.8,29,0.00,135,14,389.7,389.7,389.7,NaN
2026-01-09 00:00:00,77.0,18060,-84.9,-91.9,29,0.00,135,20,391.6,391.6,391.6,NaN
2026-01-09 00:00:00,76.6,18089,-85.1,-92.1,28,0.00,133,20,391.8,391.8,391.8,NaN
2026-01-09 00:00:00,70.0,18590,-82.7,-90.7,25,0.00,95,15,407.1,407.2,407.1,NaN
2026-01-09 00:00:00,69.2,18654,-82.1,-90.1,25,0.00,95,15,409.8,409.8,409.8,NaN
2026-01-09 00:00:00,69.0,NaN,NaN,NaN,NaN,NaN,95,15,NaN,NaN,NaN,NaN
