data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-03-03 12:00:00,1000.0,84,27.4,21.4,70,16.33,60,6,300.6,348.7,303.5,NaN
2026-03-03 12:00:00,949.0,548,25.8,16.8,58,12.84,35,27,303.4,341.9,305.8,NaN
2026-03-03 12:00:00,930.0,726,24.5,17.1,63,13.38,30,22,303.9,344.0,306.4,NaN
2026-03-03 12:00:00,925.0,774,24.2,17.2,65,13.53,30,22,304.1,344.6,306.5,NaN
2026-03-03 12:00:00,865.0,1358,19.8,15.9,79,13.34,20,10,305.3,345.4,307.7,NaN
2026-03-03 12:00:00,850.0,1510,18.6,15.6,83,13.29,355,10,305.6,345.7,308.1,NaN
2026-03-03 12:00:00,834.0,1673,17.4,15.1,86,13.08,345,11,306.0,345.4,308.4,NaN
2026-03-03 12:00:00,809.0,1933,15.4,14.2,93,12.74,18,8,306.6,345.1,308.9,NaN
2026-03-03 12:00:00,763.0,2426,12.6,11.6,94,11.36,80,2,308.7,343.4,310.8,NaN
2026-03-03 12:00:00,717.0,2950,9.6,8.8,95,10.01,73,3,310.9,341.9,312.8,NaN
2026-03-03 12:00:00,701.0,3138,10.8,4.8,66,7.75,70,3,314.3,338.8,315.8,NaN
2026-03-03 12:00:00,700.0,3150,10.6,4.6,66,7.65,70,3,314.2,338.4,315.6,NaN
2026-03-03 12:00:00,664.0,3590,9.2,-12.8,20,2.16,42,2,317.4,324.8,317.8,NaN
2026-03-03 12:00:00,643.0,3856,8.0,-14.0,19,2.02,25,1,319.0,325.9,319.4,NaN
2026-03-03 12:00:00,633.0,3985,6.8,-2.2,53,5.17,17,1,319.0,336.0,320.0,NaN
2026-03-03 12:00:00,613.0,4244,4.8,-2.9,57,5.06,0,0,319.7,336.4,320.7,NaN
2026-03-03 12:00:00,575.0,4761,1.0,-4.4,67,4.83,185,10,321.1,337.1,322.0,NaN
2026-03-03 12:00:00,540.0,5267,-2.8,-5.8,80,4.61,165,10,322.3,337.7,323.2,NaN
2026-03-03 12:00:00,526.0,5479,-4.4,-6.4,86,4.52,180,14,322.9,338.0,323.7,NaN
2026-03-03 12:00:00,522.0,5541,-4.9,-6.6,88,4.50,175,15,323.0,338.1,323.9,NaN
2026-03-03 12:00:00,504.0,5817,-5.7,-10.1,71,3.54,150,18,325.3,337.4,326.0,NaN
2026-03-03 12:00:00,500.0,5880,-5.9,-10.9,68,3.35,150,18,325.8,337.3,326.4,NaN
2026-03-03 12:00:00,486.0,6101,-6.9,-14.9,53,2.49,160,13,327.2,335.9,327.7,NaN
2026-03-03 12:00:00,473.0,6312,-6.3,-28.3,16,0.79,95,6,330.5,333.5,330.6,NaN
2026-03-03 12:00:00,468.0,6394,-6.7,-32.4,11,0.54,70,3,331.1,333.2,331.2,NaN
2026-03-03 12:00:00,456.0,6596,-7.5,-42.5,4,0.20,44,9,332.5,333.3,332.5,NaN
2026-03-03 12:00:00,452.0,6664,-7.8,-42.3,4,0.21,35,11,332.9,333.7,332.9,NaN
2026-03-03 12:00:00,431.0,7030,-9.6,-41.3,6,0.24,30,21,335.2,336.2,335.3,NaN
2026-03-03 12:00:00,418.0,7265,-10.7,-40.7,7,0.26,32,19,336.7,337.8,336.8,NaN
2026-03-03 12:00:00,400.0,7600,-13.9,-38.9,10,0.33,35,17,336.8,338.2,336.9,NaN
2026-03-03 12:00:00,387.0,7848,-16.0,-39.2,12,0.33,20,14,337.3,338.6,337.3,NaN
2026-03-03 12:00:00,368.0,8225,-19.2,-39.8,14,0.33,40,14,337.9,339.2,338.0,NaN
2026-03-03 12:00:00,364.0,8307,-19.9,-39.9,15,0.33,50,14,338.0,339.4,338.1,NaN
2026-03-03 12:00:00,346.0,8679,-22.9,-35.6,30,0.53,95,14,338.8,340.9,338.9,NaN
2026-03-03 12:00:00,339.0,8829,-24.2,-33.9,40,0.65,95,11,339.1,341.7,339.3,NaN
