data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-03-09 00:00:00,1000.0,84,26.4,23.1,82,18.17,240,2,299.6,352.9,302.8,NaN
2026-03-09 00:00:00,963.0,416,23.8,22.9,95,18.65,153,6,300.2,355.0,303.5,NaN
2026-03-09 00:00:00,925.0,769,22.8,21.1,90,17.36,60,10,302.6,354.2,305.8,NaN
2026-03-09 00:00:00,921.0,807,22.6,20.9,90,17.18,60,10,302.7,353.8,305.9,NaN
2026-03-09 00:00:00,867.0,1330,19.1,17.6,91,14.88,75,14,304.4,349.0,307.1,NaN
2026-03-09 00:00:00,850.0,1502,18.0,16.6,92,14.18,75,15,305.0,347.6,307.6,NaN
2026-03-09 00:00:00,841.0,1593,17.6,16.4,93,14.15,73,15,305.5,348.1,308.1,NaN
2026-03-09 00:00:00,778.0,2257,14.8,10.9,78,10.63,60,14,309.3,342.0,311.3,NaN
2026-03-09 00:00:00,766.0,2390,14.2,9.8,75,10.03,64,15,310.1,341.0,312.0,NaN
2026-03-09 00:00:00,713.0,2994,11.5,7.7,77,9.30,85,17,313.6,342.7,315.3,NaN
2026-03-09 00:00:00,707.0,3065,11.2,7.4,77,9.22,85,16,314.0,342.9,315.7,NaN
2026-03-09 00:00:00,700.0,3148,10.4,7.4,82,9.31,85,14,314.0,343.2,315.7,NaN
2026-03-09 00:00:00,569.0,4847,0.4,-0.5,94,6.53,89,13,321.4,342.7,322.6,NaN
2026-03-09 00:00:00,545.0,5193,-0.5,-2.7,86,5.81,90,13,324.2,343.5,325.4,NaN
2026-03-09 00:00:00,536.0,5327,-0.9,-3.5,83,5.54,87,12,325.4,343.9,326.4,NaN
2026-03-09 00:00:00,500.0,5880,-4.3,-6.5,85,4.73,75,6,327.7,343.8,328.7,NaN
2026-03-09 00:00:00,483.0,6148,-5.8,-8.1,84,4.31,40,1,329.1,343.9,329.9,NaN
2026-03-09 00:00:00,426.0,7122,-11.5,-14.1,81,3.03,63,5,333.9,344.7,334.5,NaN
2026-03-09 00:00:00,400.0,7600,-15.1,-16.2,91,2.72,75,7,335.3,345.0,335.8,NaN
2026-03-09 00:00:00,361.0,8370,-20.3,-20.4,99,2.10,124,12,338.3,346.0,338.7,NaN
2026-03-09 00:00:00,345.0,8701,-22.6,-23.0,96,1.75,145,14,339.6,346.2,340.0,NaN
2026-03-09 00:00:00,306.0,9578,-28.5,-29.9,88,1.05,136,17,343.1,347.2,343.4,NaN
2026-03-09 00:00:00,300.0,9720,-29.3,-33.3,68,0.77,135,18,344.0,347.0,344.1,NaN
2026-03-09 00:00:00,289.0,9987,-31.3,-36.3,61,0.60,135,19,344.8,347.2,344.9,NaN
2026-03-09 00:00:00,270.0,10466,-34.9,-42.9,44,0.32,135,21,346.3,347.7,346.4,NaN
2026-03-09 00:00:00,254.0,10890,-38.5,-46.5,43,0.23,135,23,347.0,348.0,347.1,NaN
2026-03-09 00:00:00,250.0,11000,-39.5,-47.5,42,0.21,140,21,347.2,348.1,347.2,NaN
2026-03-09 00:00:00,217.0,11945,-47.5,-57.2,32,0.08,155,21,349.1,349.5,349.1,NaN
2026-03-09 00:00:00,211.0,12132,-49.1,-59.1,30,0.06,152,23,349.5,349.8,349.5,NaN
2026-03-09 00:00:00,200.0,12480,-52.1,-63.1,25,0.04,145,27,350.1,350.3,350.1,NaN
2026-03-09 00:00:00,186.0,12946,-55.9,-67.9,21,0.02,141,30,351.3,351.4,351.3,NaN
2026-03-09 00:00:00,181.0,13119,-57.1,-64.1,41,0.04,140,32,352.1,352.3,352.1,NaN
2026-03-09 00:00:00,158.0,13965,-64.9,-70.9,43,0.02,132,38,352.8,352.9,352.8,NaN
