PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1003.0,84,28.2,24.2,79,19.39,30,2,301.1,358.4,304.6
1000.0,111,27.8,23.5,77,18.63,55,4,300.9,356.0,304.3
925.0,802,24.0,19.8,77,15.98,35,6,303.8,351.6,306.8
850.0,1536,18.4,13.4,73,11.49,65,13,305.4,340.1,307.5
798.0,2074,14.6,12.0,84,11.16,76,15,306.9,340.8,309.0
779.0,2277,13.8,9.5,75,9.65,80,16,308.1,337.7,309.9
749.0,2609,12.4,5.4,62,7.56,93,14,310.1,333.7,311.6
726.0,2869,10.0,8.6,91,9.75,103,13,310.3,340.4,312.1
721.0,2927,10.0,5.5,74,7.92,105,12,310.9,335.6,312.4
704.0,3125,8.6,7.0,90,9.01,113,11,311.5,339.5,313.2
700.0,3172,8.4,6.3,87,8.63,115,11,311.8,338.7,313.4
693.0,3255,8.2,4.5,77,7.68,120,11,312.4,336.6,313.9
687.0,3327,8.3,0.6,58,5.87,125,11,313.3,332.0,314.4
682.0,3388,8.4,-2.6,46,4.66,125,11,314.1,329.1,315.0
660.0,3658,7.0,-7.0,36,3.44,124,11,315.5,326.8,316.1
650.0,3784,6.4,-1.6,57,5.26,123,11,316.2,333.2,317.2
645.0,3847,6.4,-7.6,36,3.36,123,11,316.9,328.0,317.5
640.0,3911,6.0,-3.0,52,4.82,123,11,317.1,332.8,318.0
635.0,3975,6.0,-7.0,39,3.58,123,11,317.8,329.7,318.5
600.0,4437,2.8,-9.2,41,3.19,121,10,319.3,330.0,319.9
580.0,4711,0.4,-1.9,85,5.77,120,10,319.6,338.5,320.7
526.0,5491,-3.9,-8.6,70,3.82,190,15,323.5,336.4,324.2
506.0,5796,-5.2,-16.0,43,2.18,175,15,325.5,333.1,325.9
502.0,5859,-5.5,-17.5,38,1.94,178,13,325.9,332.8,326.3
500.0,5890,-5.7,-16.7,42,2.08,180,12,326.0,333.4,326.4
494.0,5984,-6.5,-16.4,45,2.16,180,10,326.2,333.8,326.6
483.0,6161,-7.9,-15.9,53,2.30,159,7,326.6,334.6,327.0
471.0,6355,-8.7,-22.2,33,1.38,135,3,328.0,333.0,328.2
444.0,6812,-10.4,-36.9,9,0.36,20,14,331.3,332.8,331.4
437.0,6936,-10.9,-40.9,6,0.25,10,14,332.2,333.2,332.3
400.0,7610,-15.7,-34.7,18,0.51,100,9,334.5,336.5,334.6
395.0,7705,-16.3,-34.3,20,0.53,105,10,334.9,337.0,335.0
379.0,8014,-18.8,-24.6,60,1.39,110,12,335.6,340.8,335.9
376.0,8073,-19.3,-22.7,74,1.65,116,12,335.7,341.8,336.0
372.0,8153,-19.6,-27.4,50,1.09,125,13,336.3,340.4,336.5
369.0,8213,-19.9,-30.9,37,0.79,119,13,336.7,339.8,336.9
366.0,8274,-19.9,-26.9,54,1.16,113,14,337.5,341.9,337.7
360.0,8396,-20.6,-32.0,36,0.73,100,14,338.1,341.0,338.3
351.0,8583,-21.7,-39.7,18,0.35,105,16,339.1,340.6,339.2
337.0,8881,-23.5,-31.5,48,0.82,114,18,340.6,343.8,340.8
328.0,9079,-24.9,-36.9,32,0.50,120,20,341.4,343.4,341.5
300.0,9720,-30.5,-41.5,33,0.34,105,28,342.3,343.7,342.3
288.0,10007,-33.0,-46.4,25,0.21,100,29,342.7,343.5,342.7
285.0,10080,-33.7,-47.7,23,0.18,100,28,342.8,343.5,342.8
274.0,10354,-36.3,-48.3,28,0.18,102,25,342.9,343.6,342.9
263.0,10635,-38.7,-45.7,48,0.24,103,22,343.4,344.4,343.4
257.0,10793,-39.5,-43.4,66,0.32,104,20,344.5,345.8,344.5
250.0,10980,-41.3,-46.1,60,0.25,105,18,344.5,345.6,344.6
244.0,11143,-42.6,-47.1,61,0.23,105,18,345.0,346.0,345.1
224.0,11715,-47.0,-50.7,66,0.16,140,29,346.7,347.4,346.7
217.0,11928,-48.7,-52.0,68,0.14,136,30,347.3,347.9,347.3
200.0,12460,-53.3,-57.3,62,0.08,125,33,348.2,348.6,348.2
190.0,12787,-55.7,-60.2,57,0.06,120,36,349.4,349.7,349.4
180.0,13131,-58.3,-63.3,52,0.04,86,25,350.7,350.9,350.7
177.0,13235,-59.0,-64.7,47,0.04,75,22,351.3,351.4,351.3
170.0,13485,-60.6,-68.1,37,0.02,70,19,352.7,352.8,352.7
155.0,14057,-64.2,-75.8,19,0.01,350,8,355.9,356.0,355.9
151.0,14219,-65.2,-78.0,16,0.01,325,13,356.8,356.9,356.8
150.0,14260,-65.5,-78.5,15,0.01,325,19,357.1,357.1,357.1
142.0,14590,-66.7,-80.7,12,0.00,325,28,360.6,360.6,360.6
138.0,14755,-68.1,-81.4,13,0.00,325,32,361.1,361.1,361.1
116.0,15758,-76.6,-85.7,23,0.00,15,23,363.7,363.7,363.7
110.0,16065,-79.2,-87.0,27,0.00,40,18,364.4,364.4,364.4
102.0,16501,-82.9,-88.9,35,0.00,115,17,365.2,365.2,365.2
100.0,16610,-83.7,-89.7,35,0.00,115,17,365.8,365.8,365.8
99.0,16665,-84.0,-89.9,36,0.00,130,20,366.2,366.2,366.2
85.0,17499,-88.9,-93.0,47,0.00,65,11,372.6,372.6,372.6
81.0,17762,-90.5,-94.0,52,0.00,80,15,374.5,374.5,374.5
79.0,17900,-88.4,-92.9,44,0.00,90,20,381.5,381.5,381.5
76.0,18113,-85.2,-91.2,34,0.00,55,18,392.5,392.5,392.5
74.0,18260,-83.0,-90.0,29,0.00,50,16,400.2,400.2,400.2
72.2,18396,-80.9,-88.9,25,0.00,68,13,407.4,407.4,407.4
70.0,18570,-81.9,-89.9,25,0.00,90,10,408.9,408.9,408.9
67.0,18815,-82.7,-90.7,25,0.00,160,6,412.3,412.3,412.3
66.2,18882,-82.9,-90.9,25,0.00,138,8,413.3,413.3,413.3
65.0,18986,-81.1,-90.3,20,0.00,105,12,419.4,419.4,419.4
61.4,19310,-75.5,-88.5,12,0.00,83,28,438.7,438.7,438.7
61.0,19348,-75.3,-88.5,11,0.00,80,30,440.0,440.0,440.0
55.0,19955,-71.5,-89.3,6,0.00,85,27,461.8,461.9,461.8
53.5,20118,-70.5,-89.5,5,0.00,88,31,467.8,467.8,467.8
52.2,20263,-71.3,-90.3,5,0.00,90,35,469.2,469.3,469.3
50.0,20520,-68.1,-90.1,3,0.00,95,41,482.6,482.6,482.6
48.8,20666,-65.7,-89.7,2,0.00,96,43,491.6,491.7,491.6
46.0,21024,-66.4,-89.5,3,0.00,100,47,498.3,498.3,498.3
45.7,21064,-66.5,-89.5,3,0.00,98,47,499.0,499.0,499.0
44.0,21297,-65.0,-89.3,2,0.00,85,50,508.0,508.0,508.0
43.0,21439,-64.2,-89.2,2,0.00,70,46,513.5,513.5,513.5
40.0,21884,-61.4,-88.9,2,0.00,85,40,531.2,531.2,531.2
37.1,22348,-58.5,-88.5,1,0.00,85,43,550.1,550.2,550.1
37.0,22365,-58.5,-88.5,1,0.00,85,43,550.6,550.6,550.6
35.0,22713,-58.5,-88.3,1,0.00,110,46,559.2,559.3,559.2
30.0,23680,-58.7,-87.7,1,0.01,95,59,584.0,584.1,584.0
29.5,23786,-58.6,-87.7,1,0.01,95,59,587.1,587.2,587.1
23.0,25354,-57.1,-87.1,1,0.01,100,52,634.7,634.8,634.7
22.9,25382,-57.1,-87.1,1,0.01,NaN,NaN,635.6,635.7,635.6
