data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-02-24 12:00:00,1002.0,84,25.8,23.7,88,18.82,60,2,298.8,353.8,302.1,NaN
2026-02-24 12:00:00,1000.0,100,25.6,23.5,88,18.63,80,4,298.8,353.2,302.1,NaN
2026-02-24 12:00:00,943.0,617,23.6,16.6,65,12.76,30,19,301.8,339.6,304.1,NaN
2026-02-24 12:00:00,925.0,785,22.2,16.2,69,12.68,30,19,302.0,339.7,304.3,NaN
2026-02-24 12:00:00,882.0,1195,19.1,15.6,80,12.78,50,23,302.9,341.0,305.2,NaN
2026-02-24 12:00:00,850.0,1514,16.6,15.1,91,12.86,55,23,303.5,341.9,305.9,NaN
2026-02-24 12:00:00,831.0,1705,15.7,14.3,91,12.50,55,20,304.6,342.1,306.8,NaN
2026-02-24 12:00:00,773.0,2317,12.9,11.8,93,11.38,85,21,307.8,342.5,309.9,NaN
2026-02-24 12:00:00,719.0,2929,10.0,9.3,95,10.33,80,27,311.1,343.1,313.1,NaN
2026-02-24 12:00:00,714.0,2988,10.6,8.5,87,9.85,80,28,312.4,343.1,314.3,NaN
2026-02-24 12:00:00,700.0,3153,10.0,6.7,80,8.87,80,26,313.5,341.4,315.2,NaN
2026-02-24 12:00:00,697.0,3189,9.8,5.3,74,8.08,81,26,313.7,339.1,315.2,NaN
2026-02-24 12:00:00,619.0,4167,5.1,-1.5,62,5.57,95,15,319.1,337.3,320.2,NaN
2026-02-24 12:00:00,605.0,4355,4.2,-2.8,60,5.17,89,14,320.2,337.2,321.2,NaN
2026-02-24 12:00:00,600.0,4423,3.8,-3.2,60,5.06,87,14,320.5,337.2,321.4,NaN
2026-02-24 12:00:00,564.0,4917,0.5,-4.5,69,4.89,70,11,322.3,338.6,323.3,NaN
2026-02-24 12:00:00,500.0,5880,-5.9,-7.0,92,4.55,35,8,325.8,341.2,326.7,NaN
2026-02-24 12:00:00,487.0,6085,-7.5,-8.4,93,4.19,27,5,326.3,340.5,327.1,NaN
2026-02-24 12:00:00,475.0,6279,-8.7,-8.9,98,4.13,20,3,327.1,341.2,327.9,NaN
2026-02-24 12:00:00,424.0,7149,-12.7,-16.7,72,2.46,46,7,332.8,341.6,333.3,NaN
2026-02-24 12:00:00,413.0,7349,-14.3,-15.8,88,2.72,53,8,333.3,342.9,333.8,NaN
2026-02-24 12:00:00,400.0,7590,-15.5,-17.9,82,2.35,60,9,334.8,343.2,335.2,NaN
2026-02-24 12:00:00,399.0,7609,-15.6,-18.1,82,2.33,60,10,334.8,343.2,335.3,NaN
2026-02-24 12:00:00,393.0,7723,-16.5,-19.0,81,2.17,75,10,335.1,343.1,335.6,NaN
2026-02-24 12:00:00,386.0,7859,-17.5,-20.2,79,2.00,76,10,335.6,342.9,336.0,NaN
2026-02-24 12:00:00,361.0,8352,-21.3,-23.8,80,1.56,80,10,337.0,342.8,337.3,NaN
2026-02-24 12:00:00,351.0,8558,-22.9,-25.3,80,1.40,65,13,337.6,342.8,337.9,NaN
2026-02-24 12:00:00,322.0,9193,-27.7,-30.0,81,0.99,107,13,339.3,343.1,339.5,NaN
2026-02-24 12:00:00,310.0,9465,-29.4,-31.8,80,0.86,125,13,340.6,344.0,340.8,NaN
2026-02-24 12:00:00,300.0,9700,-30.9,-33.4,79,0.77,120,17,341.7,344.7,341.9,NaN
2026-02-24 12:00:00,250.0,10970,-41.1,-44.8,67,0.28,125,24,344.8,346.0,344.9,NaN
2026-02-24 12:00:00,229.0,11558,-45.7,-49.4,66,0.19,123,26,346.6,347.4,346.6,NaN
2026-02-24 12:00:00,206.0,12250,-52.3,-54.2,80,0.12,121,27,346.8,347.4,346.9,NaN
2026-02-24 12:00:00,200.0,12440,-53.9,-57.6,64,0.08,120,28,347.2,347.6,347.3,NaN
2026-02-24 12:00:00,191.0,12734,-56.5,-61.5,53,0.05,122,31,347.7,347.9,347.7,NaN
2026-02-24 12:00:00,182.0,13037,-59.3,-64.0,55,0.04,125,34,347.9,348.1,347.9,NaN
2026-02-24 12:00:00,173.0,13355,-62.3,-66.6,56,0.03,125,30,348.1,348.2,348.1,NaN
2026-02-24 12:00:00,170.0,13463,-62.6,-69.8,38,0.02,125,28,349.3,349.4,349.3,NaN
2026-02-24 12:00:00,166.0,13610,-63.1,-74.1,21,0.01,105,21,350.9,350.9,350.9,NaN
2026-02-24 12:00:00,164.0,13684,-63.4,-74.5,21,0.01,90,23,351.5,351.6,351.5,NaN
2026-02-24 12:00:00,153.0,14109,-65.3,-77.2,18,0.01,60,32,355.3,355.3,355.3,NaN
2026-02-24 12:00:00,150.0,14230,-65.9,-77.9,17,0.01,60,31,356.4,356.4,356.4,NaN
2026-02-24 12:00:00,133.0,14927,-70.8,-81.0,21,0.00,50,10,360.2,360.2,360.2,NaN
2026-02-24 12:00:00,113.0,15872,-77.4,-85.2,28,0.00,5,2,365.1,365.1,365.1,NaN
2026-02-24 12:00:00,100.0,16580,-82.3,-88.3,36,0.00,135,18,368.5,368.5,368.5,NaN
2026-02-24 12:00:00,97.0,16750,-83.2,-88.3,41,0.00,135,20,369.9,369.9,369.9,NaN
2026-02-24 12:00:00,94.1,16919,-84.1,-88.4,47,0.00,115,21,371.4,371.4,371.4,NaN
2026-02-24 12:00:00,88.0,17291,-84.4,-89.2,43,0.00,65,18,378.1,378.1,378.1,NaN
2026-02-24 12:00:00,84.0,17548,-84.5,-89.8,40,0.00,80,24,382.8,382.8,382.8,NaN
2026-02-24 12:00:00,77.0,18031,-84.9,-90.8,35,0.00,60,31,391.7,391.7,391.7,NaN
2026-02-24 12:00:00,76.6,18059,-84.9,-90.9,34,0.00,62,30,392.2,392.2,392.2,NaN
2026-02-24 12:00:00,73.0,18332,-79.9,-89.6,19,0.00,85,24,408.3,408.3,408.3,NaN
2026-02-24 12:00:00,70.0,18570,-75.5,-88.5,12,0.00,75,26,422.5,422.6,422.5,NaN
2026-02-24 12:00:00,69.1,18645,-72.9,-86.9,10,0.00,60,24,429.7,429.7,429.7,NaN
2026-02-24 12:00:00,67.0,18825,-73.7,-87.7,10,0.00,25,18,431.7,431.8,431.7,NaN
2026-02-24 12:00:00,65.0,19002,-74.5,-88.5,10,0.00,28,14,433.8,433.8,433.8,NaN
2026-02-24 12:00:00,64.0,19094,-73.9,-88.5,9,0.00,30,12,437.0,437.0,437.0,NaN
