data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-01 12:00:00,1003.0,84,30.6,22.6,62,17.56,50,2,303.5,355.9,306.7,NaN
2026-01-01 12:00:00,1000.0,115,28.0,22.0,70,16.96,50,2,301.1,351.3,304.2,NaN
2026-01-01 12:00:00,997.0,142,26.0,21.8,78,16.80,50,3,299.4,348.7,302.4,NaN
2026-01-01 12:00:00,986.0,240,26.6,21.6,74,16.78,50,7,301.0,350.5,304.0,NaN
2026-01-01 12:00:00,973.0,357,25.9,21.3,76,16.68,50,11,301.4,350.7,304.4,NaN
2026-01-01 12:00:00,946.0,605,24.4,20.6,80,16.46,75,15,302.3,351.2,305.3,NaN
2026-01-01 12:00:00,925.0,803,23.2,20.1,83,16.29,85,15,303.0,351.5,306.0,NaN
2026-01-01 12:00:00,919.0,860,22.8,19.8,83,16.09,85,15,303.2,351.1,306.1,NaN
2026-01-01 12:00:00,912.0,926,22.4,19.3,83,15.70,85,16,303.4,350.2,306.3,NaN
2026-01-01 12:00:00,880.0,1236,20.5,16.9,80,13.97,75,23,304.5,346.4,307.1,NaN
2026-01-01 12:00:00,850.0,1537,18.6,14.6,78,12.44,70,24,305.6,343.1,307.9,NaN
2026-01-01 12:00:00,836.0,1679,17.7,13.7,77,11.95,65,25,306.2,342.3,308.4,NaN
2026-01-01 12:00:00,790.0,2162,14.8,10.8,77,10.40,87,25,308.0,339.8,309.9,NaN
2026-01-01 12:00:00,784.0,2226,14.6,9.7,73,9.70,90,25,308.4,338.2,310.2,NaN
2026-01-01 12:00:00,703.0,3143,10.9,-6.6,29,3.34,100,27,314.2,325.2,314.8,NaN
2026-01-01 12:00:00,700.0,3179,10.8,-7.2,28,3.20,100,27,314.4,325.0,315.0,NaN
2026-01-01 12:00:00,686.0,3347,10.4,-11.6,20,2.31,90,28,315.8,323.6,316.2,NaN
2026-01-01 12:00:00,671.0,3531,9.3,-7.8,29,3.20,75,23,316.6,327.2,317.2,NaN
2026-01-01 12:00:00,659.0,3680,8.4,-4.6,39,4.15,74,21,317.2,330.8,318.0,NaN
2026-01-01 12:00:00,618.0,4206,4.4,-5.3,49,4.20,70,15,318.5,332.4,319.3,NaN
2026-01-01 12:00:00,598.0,4475,2.4,-5.6,56,4.23,86,14,319.1,333.2,320.0,NaN
2026-01-01 12:00:00,584.0,4666,1.2,-1.7,81,5.82,97,13,319.9,338.9,321.1,NaN
2026-01-01 12:00:00,574.0,4805,0.4,-4.5,69,4.78,105,13,320.6,336.4,321.5,NaN
2026-01-01 12:00:00,569.0,4876,0.0,-6.0,64,4.32,104,13,320.9,335.3,321.7,NaN
2026-01-01 12:00:00,527.0,5486,-4.3,-5.9,89,4.70,99,9,322.8,338.5,323.8,NaN
2026-01-01 12:00:00,514.0,5683,-4.9,-12.9,53,2.77,97,7,324.4,334.0,325.0,NaN
2026-01-01 12:00:00,502.0,5869,-5.5,-12.5,58,2.93,95,6,325.9,336.0,326.5,NaN
2026-01-01 12:00:00,500.0,5900,-5.7,-11.7,63,3.14,95,6,326.0,336.9,326.6,NaN
2026-01-01 12:00:00,493.0,6011,-6.7,-8.7,86,4.04,144,5,326.1,339.9,326.9,NaN
2026-01-01 12:00:00,477.0,6269,-6.9,-12.9,62,2.99,260,3,329.0,339.4,329.6,NaN
2026-01-01 12:00:00,468.0,6418,-6.7,-20.7,32,1.58,279,5,331.0,336.8,331.3,NaN
2026-01-01 12:00:00,451.0,6707,-7.9,-24.9,24,1.13,317,8,333.0,337.2,333.2,NaN
2026-01-01 12:00:00,447.0,6777,-8.1,-23.1,29,1.34,326,9,333.6,338.6,333.9,NaN
2026-01-01 12:00:00,428.0,7110,-10.9,-23.6,34,1.34,10,13,334.2,339.2,334.5,NaN
2026-01-01 12:00:00,400.0,7630,-15.3,-24.3,46,1.35,15,18,335.0,340.0,335.3,NaN
2026-01-01 12:00:00,382.0,7970,-18.2,-25.1,55,1.32,15,19,335.6,340.5,335.9,NaN
2026-01-01 12:00:00,362.0,8366,-21.7,-25.9,68,1.28,35,24,336.2,341.0,336.5,NaN
2026-01-01 12:00:00,352.0,8573,-23.4,-26.4,77,1.27,40,20,336.5,341.3,336.8,NaN
2026-01-01 12:00:00,343.0,8764,-25.1,-26.8,86,1.25,30,12,336.8,341.5,337.0,NaN
2026-01-01 12:00:00,321.0,9237,-28.3,-31.0,77,0.90,75,6,338.8,342.3,339.0,NaN
2026-01-01 12:00:00,312.0,9440,-29.6,-32.8,74,0.78,90,10,339.7,342.7,339.8,NaN
2026-01-01 12:00:00,300.0,9720,-31.5,-35.3,69,0.64,90,13,340.9,343.4,341.0,NaN
2026-01-01 12:00:00,299.0,9744,-31.7,-35.6,68,0.62,90,15,340.9,343.4,341.1,NaN
2026-01-01 12:00:00,282.0,10156,-34.6,-40.2,57,0.41,120,19,342.5,344.2,342.6,NaN
2026-01-01 12:00:00,278.0,10257,-35.3,-41.3,54,0.37,121,20,342.9,344.4,343.0,NaN
2026-01-01 12:00:00,265.0,10590,-38.4,-43.2,61,0.32,125,23,343.1,344.4,343.2,NaN
2026-01-01 12:00:00,262.0,10669,-39.1,-43.6,62,0.31,129,21,343.2,344.4,343.2,NaN
2026-01-01 12:00:00,252.0,10936,-40.7,-50.7,33,0.14,142,16,344.6,345.3,344.7,NaN
2026-01-01 12:00:00,250.0,10990,-41.1,-52.1,29,0.12,145,15,344.8,345.4,344.9,NaN
2026-01-01 12:00:00,233.0,11463,-44.9,-55.9,28,0.08,165,16,346.1,346.4,346.1,NaN
2026-01-01 12:00:00,229.0,11579,-44.5,-59.5,17,0.05,159,15,348.4,348.6,348.4,NaN
2026-01-01 12:00:00,214.0,12027,-48.2,-58.8,28,0.06,135,11,349.5,349.8,349.5,NaN
2026-01-01 12:00:00,212.0,12089,-48.7,-58.7,30,0.07,128,10,349.6,349.9,349.6,NaN
2026-01-01 12:00:00,207.0,12246,-49.1,-70.1,7,0.01,112,6,351.4,351.5,351.4,NaN
2026-01-01 12:00:00,202.0,12405,-50.4,-68.5,10,0.02,95,3,351.8,351.9,351.8,NaN
2026-01-01 12:00:00,200.0,12470,-50.9,-67.9,12,0.02,355,5,352.0,352.1,352.0,NaN
2026-01-01 12:00:00,196.0,12601,-51.7,-68.7,11,0.02,358,7,352.8,352.9,352.8,NaN
2026-01-01 12:00:00,187.0,12898,-54.3,-69.9,13,0.02,5,10,353.3,353.4,353.3,NaN
2026-01-01 12:00:00,166.0,13648,-61.0,-73.1,19,0.01,355,15,354.3,354.4,354.3,NaN
2026-01-01 12:00:00,159.0,13920,-63.5,-74.2,22,0.01,345,12,354.6,354.6,354.6,NaN
2026-01-01 12:00:00,155.0,14080,-64.9,-74.9,24,0.01,323,12,354.8,354.8,354.8,NaN
2026-01-01 12:00:00,150.0,14280,-66.5,-76.5,23,0.01,295,13,355.3,355.4,355.3,NaN
2026-01-01 12:00:00,147.0,14400,-67.4,-76.8,25,0.01,290,14,355.9,355.9,355.9,NaN
2026-01-01 12:00:00,126.0,15316,-74.2,-79.2,46,0.01,330,27,359.7,359.7,359.7,NaN
2026-01-01 12:00:00,125.0,15363,-74.5,-79.3,48,0.01,332,26,359.8,359.9,359.9,NaN
2026-01-01 12:00:00,122.0,15502,-75.6,-80.4,47,0.01,340,22,360.3,360.4,360.3,NaN
2026-01-01 12:00:00,111.0,16040,-79.9,-84.7,45,0.00,315,11,362.1,362.2,362.1,NaN
2026-01-01 12:00:00,105.0,16356,-82.4,-87.2,44,0.00,320,2,363.1,363.1,363.1,NaN
2026-01-01 12:00:00,103.0,16466,-83.3,-88.1,44,0.00,15,9,363.5,363.5,363.5,NaN
2026-01-01 12:00:00,100.0,16630,-83.5,-88.5,42,0.00,100,19,366.2,366.2,366.2,NaN
2026-01-01 12:00:00,92.8,17041,-85.7,-90.4,43,0.00,100,24,369.7,369.7,369.7,NaN
2026-01-01 12:00:00,91.0,17148,-85.9,-90.6,43,0.00,95,20,371.4,371.4,371.4,NaN
2026-01-01 12:00:00,88.0,17330,-86.2,-91.0,43,0.00,75,20,374.3,374.3,374.3,NaN
2026-01-01 12:00:00,82.0,17714,-86.9,-91.7,42,0.00,90,29,380.5,380.5,380.5,NaN
2026-01-01 12:00:00,78.9,17924,-87.3,-92.1,42,0.00,82,30,384.0,384.0,384.0,NaN
2026-01-01 12:00:00,76.0,18131,-83.7,-90.0,33,0.00,75,30,395.7,395.7,395.7,NaN
2026-01-01 12:00:00,72.8,18369,-79.5,-87.5,26,0.00,83,23,409.4,409.4,409.4,NaN
2026-01-01 12:00:00,70.0,18590,-81.1,-89.1,25,0.00,90,17,410.6,410.6,410.6,NaN
2026-01-01 12:00:00,68.8,18687,-81.5,-90.5,21,0.00,83,16,411.7,411.8,411.7,NaN
2026-01-01 12:00:00,66.0,18923,-79.0,-88.8,19,0.00,65,13,422.0,422.1,422.0,NaN
2026-01-01 12:00:00,65.2,18992,-78.3,-88.3,19,0.00,66,11,425.1,425.1,425.1,NaN
2026-01-01 12:00:00,62.0,19279,-79.8,-89.8,18,0.00,70,3,428.0,428.0,428.0,NaN
2026-01-01 12:00:00,60.9,19381,-80.3,-90.3,18,0.00,97,8,429.0,429.0,429.0,NaN
2026-01-01 12:00:00,60.0,19466,-79.3,-89.8,17,0.00,120,12,433.2,433.2,433.2,NaN
2026-01-01 12:00:00,57.5,19709,-76.3,-88.3,14,0.00,115,24,445.2,445.2,445.2,NaN
2026-01-01 12:00:00,55.0,19966,-76.6,-89.2,12,0.00,110,37,450.1,450.1,450.1,NaN
2026-01-01 12:00:00,53.0,20179,-76.9,-89.9,11,0.00,100,38,454.3,454.3,454.3,NaN
2026-01-01 12:00:00,51.2,20380,-74.5,-90.5,7,0.00,91,39,464.4,464.4,464.4,NaN
2026-01-01 12:00:00,50.7,20437,-70.7,-88.7,6,0.00,89,40,474.6,474.6,474.6,NaN
2026-01-01 12:00:00,50.0,20520,-70.5,-89.5,5,0.00,85,40,476.9,477.0,476.9,NaN
2026-01-01 12:00:00,45.6,21069,-67.9,-89.9,3,0.00,85,54,495.9,496.0,495.9,NaN
2026-01-01 12:00:00,44.0,21284,-67.7,-90.0,3,0.00,85,59,501.6,501.6,501.6,NaN
2026-01-01 12:00:00,40.4,21797,-67.1,-90.1,3,0.00,88,63,515.4,515.4,515.4,NaN
2026-01-01 12:00:00,39.5,21935,-63.1,-89.1,2,0.00,89,64,528.8,528.8,528.8,NaN
2026-01-01 12:00:00,35.0,22683,-60.1,-87.1,2,0.01,94,70,555.2,555.3,555.2,NaN
2026-01-01 12:00:00,34.2,22826,-60.8,-87.3,2,0.01,95,71,557.1,557.1,557.1,NaN
2026-01-01 12:00:00,34.0,22863,-61.0,-87.3,2,0.01,95,71,557.5,557.6,557.6,NaN
2026-01-01 12:00:00,33.4,22973,-61.5,-87.5,2,0.01,94,70,559.0,559.0,559.0,NaN
2026-01-01 12:00:00,30.0,23640,-60.1,-88.1,1,0.01,85,65,580.2,580.3,580.2,NaN
