PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1000.0,84,27.8,22.8,74,17.83,30,3,300.9,353.6,304.1
987.0,200,28.0,21.0,66,16.14,28,5,302.3,350.2,305.2
925.0,772,23.4,19.4,78,15.58,20,13,303.2,349.7,306.1
866.0,1344,18.9,17.9,94,15.15,15,10,304.4,349.7,307.1
854.0,1466,18.0,17.6,98,15.06,19,11,304.6,349.7,307.3
850.0,1506,17.8,17.5,98,15.04,20,11,304.8,349.9,307.5
794.0,2089,15.0,15.0,100,13.69,58,13,307.8,349.4,310.3
777.0,2271,14.2,14.2,100,13.26,70,14,308.8,349.3,311.3
734.0,2751,12.0,12.0,100,12.15,50,16,311.5,349.1,313.8
700.0,3151,10.2,10.2,100,11.29,60,18,313.8,349.0,315.9
682.0,3368,9.2,9.2,100,10.83,67,20,315.0,349.0,317.0
661.0,3626,8.2,6.6,89,9.31,75,23,316.7,346.3,318.5
642.0,3867,7.3,4.1,80,8.06,80,22,318.3,344.2,319.9
627.0,4063,6.6,2.1,73,7.15,74,20,319.7,342.9,321.0
561.0,4963,0.9,-5.5,62,4.54,45,13,323.2,338.4,324.1
542.0,5242,-0.9,-7.9,59,3.91,51,13,324.3,337.6,325.1
516.0,5632,-4.5,-5.2,95,5.06,59,12,324.6,341.5,325.6
512.0,5693,-4.3,-11.3,58,3.17,60,12,325.5,336.4,326.1
508.0,5755,-4.7,-7.5,81,4.31,62,11,325.8,340.4,326.6
500.0,5880,-5.1,-12.1,58,3.04,65,8,326.8,337.3,327.4
499.0,5896,-5.1,-12.1,58,3.05,65,8,326.9,337.5,327.6
488.0,6071,-5.5,-10.5,68,3.54,62,7,328.5,340.8,329.2
473.0,6316,-6.3,-11.3,68,3.43,58,7,330.5,342.5,331.2
440.0,6879,-10.3,-16.3,61,2.45,50,5,332.3,341.1,332.8
425.0,7147,-10.9,-27.9,23,0.91,46,4,334.9,338.4,335.1
422.0,7201,-11.3,-28.0,24,0.91,45,4,335.0,338.5,335.2
400.0,7610,-14.5,-28.5,29,0.92,345,7,336.1,339.6,336.2
