data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-26 12:00:00,1004.0,84,27.2,24.7,86,19.98,280,2,300.0,358.8,303.6,NaN
2026-01-26 12:00:00,1000.0,119,26.6,24.6,89,19.94,280,2,299.8,358.4,303.3,NaN
2026-01-26 12:00:00,925.0,807,22.2,20.8,92,17.03,80,3,302.0,352.5,305.1,NaN
2026-01-26 12:00:00,890.0,1141,20.2,19.0,93,15.82,70,10,303.3,350.4,306.1,NaN
2026-01-26 12:00:00,850.0,1539,17.8,16.9,94,14.46,80,14,304.8,348.2,307.4,NaN
2026-01-26 12:00:00,848.0,1559,17.7,16.8,95,14.39,80,14,304.9,348.0,307.5,NaN
2026-01-26 12:00:00,785.0,2217,13.4,13.1,98,12.21,96,11,307.1,344.1,309.3,NaN
2026-01-26 12:00:00,772.0,2357,12.7,12.5,98,11.90,100,10,307.8,344.1,310.0,NaN
2026-01-26 12:00:00,700.0,3177,8.8,8.7,99,10.19,80,7,312.2,343.9,314.1,NaN
2026-01-26 12:00:00,694.0,3248,8.2,8.2,100,9.93,82,7,312.3,343.2,314.2,NaN
2026-01-26 12:00:00,597.0,4481,2.6,0.3,85,6.60,118,8,319.5,341.0,320.8,NaN
2026-01-26 12:00:00,533.0,5387,-3.9,-3.9,100,5.41,145,9,322.3,340.2,323.3,NaN
2026-01-26 12:00:00,500.0,5890,-6.1,-6.1,100,4.88,160,9,325.5,342.0,326.5,NaN
2026-01-26 12:00:00,491.0,6033,-6.7,-6.8,99,4.71,156,8,326.5,342.4,327.4,NaN
2026-01-26 12:00:00,460.0,6544,-8.3,-12.0,75,3.33,142,4,330.6,342.3,331.3,NaN
2026-01-26 12:00:00,456.0,6612,-8.3,-14.3,62,2.79,140,4,331.5,341.3,332.0,NaN
2026-01-26 12:00:00,435.0,6976,-10.8,-16.0,66,2.54,130,1,332.7,341.8,333.2,NaN
2026-01-26 12:00:00,414.0,7358,-13.5,-17.8,70,2.29,115,3,334.1,342.3,334.5,NaN
2026-01-26 12:00:00,400.0,7620,-15.3,-21.3,60,1.76,105,4,335.0,341.5,335.4,NaN
2026-01-26 12:00:00,363.0,8338,-21.1,-26.2,63,1.25,335,10,336.7,341.4,337.0,NaN
2026-01-26 12:00:00,345.0,8714,-24.1,-28.8,65,1.03,18,10,337.6,341.5,337.8,NaN
2026-01-26 12:00:00,326.0,9125,-25.1,-42.1,19,0.29,65,9,341.7,342.9,341.7,NaN
2026-01-26 12:00:00,300.0,9720,-30.1,-46.1,20,0.20,135,9,342.8,343.7,342.9,NaN
2026-01-26 12:00:00,295.0,9840,-31.2,-47.6,18,0.18,140,10,343.0,343.7,343.0,NaN
2026-01-26 12:00:00,289.0,9987,-32.5,-49.5,17,0.15,148,11,343.1,343.7,343.1,NaN
2026-01-26 12:00:00,283.0,10135,-33.5,-54.5,10,0.08,156,13,343.7,344.1,343.7,NaN
2026-01-26 12:00:00,273.0,10389,-35.3,-53.3,14,0.10,170,15,344.6,345.1,344.6,NaN
2026-01-26 12:00:00,270.0,10466,-35.9,-52.9,16,0.10,169,16,344.9,345.4,344.9,NaN
2026-01-26 12:00:00,267.0,10545,-36.5,-45.5,39,0.25,169,16,345.1,346.2,345.2,NaN
2026-01-26 12:00:00,261.0,10703,-38.1,-50.1,27,0.15,167,18,345.0,345.7,345.0,NaN
2026-01-26 12:00:00,258.0,10783,-38.7,-43.7,59,0.31,167,18,345.3,346.6,345.3,NaN
2026-01-26 12:00:00,250.0,11000,-40.7,-44.7,65,0.29,165,20,345.4,346.6,345.5,NaN
2026-01-26 12:00:00,249.0,11027,-40.7,-44.6,66,0.29,164,20,345.8,347.0,345.9,NaN
