data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-02-08 00:00:00,1003.0,84,26.8,22.7,78,17.67,80,4,299.7,351.6,302.9,NaN
2026-02-08 00:00:00,1000.0,110,26.6,22.5,78,17.50,75,9,299.8,351.1,302.9,NaN
2026-02-08 00:00:00,954.0,525,23.4,22.2,93,18.02,71,10,300.6,353.7,303.8,NaN
2026-02-08 00:00:00,940.0,654,22.7,20.7,88,16.61,70,10,301.2,350.2,304.1,NaN
2026-02-08 00:00:00,926.0,786,22.1,19.1,83,15.28,60,15,301.8,347.0,304.5,NaN
2026-02-08 00:00:00,925.0,795,22.0,19.0,83,15.19,55,15,301.8,346.8,304.5,NaN
2026-02-08 00:00:00,887.0,1159,20.2,17.1,82,14.04,30,10,303.6,345.5,306.1,NaN
2026-02-08 00:00:00,850.0,1529,18.4,15.2,82,12.94,335,3,305.4,344.4,307.8,NaN
2026-02-08 00:00:00,776.0,2306,14.2,11.3,83,10.95,247,9,308.9,342.5,311.0,NaN
2026-02-08 00:00:00,770.0,2371,14.6,9.7,72,9.88,240,10,310.1,340.6,311.9,NaN
2026-02-08 00:00:00,764.0,2438,15.0,8.0,63,8.88,244,10,311.2,338.8,312.9,NaN
2026-02-08 00:00:00,712.0,3032,12.2,3.2,54,6.81,277,5,314.4,336.1,315.7,NaN
2026-02-08 00:00:00,700.0,3174,11.4,2.4,54,6.54,285,4,315.1,336.0,316.3,NaN
2026-02-08 00:00:00,639.0,3929,6.0,2.4,78,7.17,351,2,317.3,340.3,318.6,NaN
2026-02-08 00:00:00,622.0,4149,4.7,0.7,75,6.54,10,2,318.2,339.4,319.5,NaN
2026-02-08 00:00:00,592.0,4551,2.4,-2.3,71,5.49,17,7,320.1,338.1,321.1,NaN
2026-02-08 00:00:00,561.0,4984,0.4,-6.6,59,4.18,25,13,322.7,336.7,323.5,NaN
2026-02-08 00:00:00,557.0,5042,0.6,-14.4,32,2.26,25,14,323.6,331.4,324.0,NaN
2026-02-08 00:00:00,538.0,5319,-0.9,-26.9,12,0.79,25,19,325.0,327.9,325.2,NaN
2026-02-08 00:00:00,528.0,5468,-1.7,-18.3,27,1.72,10,21,325.8,331.9,326.1,NaN
2026-02-08 00:00:00,519.0,5605,-2.5,-10.5,54,3.33,357,20,326.4,337.9,327.1,NaN
