data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-02-02 12:00:00,1005.0,84,23.2,22.2,94,17.09,40,6,295.9,345.3,298.9,NaN
2026-02-02 12:00:00,1000.0,132,23.6,21.6,89,16.54,40,6,296.8,344.7,299.7,NaN
2026-02-02 12:00:00,993.0,194,23.6,20.8,84,15.84,39,8,297.4,343.4,300.2,NaN
2026-02-02 12:00:00,968.0,417,23.0,18.5,76,14.04,34,17,298.9,340.0,301.4,NaN
2026-02-02 12:00:00,948.0,598,22.2,17.9,77,13.85,30,24,299.9,340.6,302.4,NaN
2026-02-02 12:00:00,925.0,812,21.2,17.3,78,13.62,45,24,301.0,341.2,303.4,NaN
2026-02-02 12:00:00,901.0,1040,20.2,16.1,77,12.94,55,29,302.3,340.7,304.6,NaN
2026-02-02 12:00:00,895.0,1098,20.0,15.8,77,12.77,55,29,302.6,340.6,304.9,NaN
2026-02-02 12:00:00,850.0,1542,17.0,15.1,89,12.86,55,33,303.9,342.4,306.3,NaN
2026-02-02 12:00:00,845.0,1592,16.7,14.8,89,12.73,55,33,304.1,342.3,306.5,NaN
2026-02-02 12:00:00,774.0,2332,12.5,11.1,92,10.87,85,28,307.3,340.4,309.3,NaN
2026-02-02 12:00:00,723.0,2906,9.2,8.3,94,9.57,85,26,309.7,339.2,311.5,NaN
2026-02-02 12:00:00,700.0,3179,7.6,6.9,95,8.99,75,25,310.9,338.8,312.6,NaN
2026-02-02 12:00:00,696.0,3226,7.2,7.1,99,9.17,74,24,310.9,339.4,312.6,NaN
2026-02-02 12:00:00,659.0,3676,5.8,5.7,100,8.81,65,14,314.2,341.9,315.9,NaN
2026-02-02 12:00:00,639.0,3929,5.0,5.0,100,8.61,40,10,316.1,343.4,317.7,NaN
2026-02-02 12:00:00,635.0,3981,4.8,4.8,100,8.57,37,10,316.5,343.7,318.1,NaN
2026-02-02 12:00:00,588.0,4598,1.6,1.5,100,7.30,5,10,319.7,343.3,321.1,NaN
2026-02-02 12:00:00,572.0,4820,0.4,0.3,99,6.89,55,11,320.9,343.3,322.2,NaN
2026-02-02 12:00:00,525.0,5508,-3.2,-3.4,99,5.71,90,14,324.5,343.5,325.6,NaN
2026-02-02 12:00:00,500.0,5900,-5.3,-5.5,98,5.11,130,22,326.5,343.7,327.5,NaN
