data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-30 12:00:00,1004.0,84,25.8,24.0,90,19.13,210,1,298.6,354.6,302.0,NaN
2026-01-30 12:00:00,1000.0,119,25.4,23.7,90,18.86,210,1,298.6,353.7,301.9,NaN
2026-01-30 12:00:00,986.0,244,24.4,23.3,94,18.66,160,4,298.8,353.3,302.1,NaN
2026-01-30 12:00:00,961.0,469,23.8,21.9,89,17.60,70,10,300.4,352.2,303.5,NaN
2026-01-30 12:00:00,942.0,645,23.4,20.9,86,16.81,60,16,301.6,351.4,304.6,NaN
2026-01-30 12:00:00,928.0,777,23.0,20.1,84,16.24,68,17,302.5,350.8,305.5,NaN
2026-01-30 12:00:00,925.0,805,22.8,20.1,85,16.29,70,17,302.6,351.0,305.6,NaN
2026-01-30 12:00:00,909.0,956,21.8,19.2,86,15.69,85,21,303.1,349.8,305.9,NaN
2026-01-30 12:00:00,850.0,1538,17.8,15.9,89,13.55,90,26,304.8,345.4,307.3,NaN
2026-01-30 12:00:00,814.0,1907,15.7,13.9,89,12.41,85,29,306.4,343.9,308.7,NaN
2026-01-30 12:00:00,795.0,2109,14.6,12.8,89,11.82,78,26,307.2,343.2,309.4,NaN
2026-01-30 12:00:00,757.0,2521,13.2,9.4,78,9.88,65,20,310.1,340.6,311.9,NaN
2026-01-30 12:00:00,703.0,3144,11.1,4.3,63,7.46,90,19,314.4,338.0,315.8,NaN
2026-01-30 12:00:00,700.0,3180,11.0,4.0,62,7.33,90,19,314.6,337.9,316.0,NaN
2026-01-30 12:00:00,697.0,3216,10.8,3.8,62,7.26,90,19,314.8,337.9,316.2,NaN
2026-01-30 12:00:00,642.0,3888,6.4,1.7,72,6.77,85,12,317.3,339.1,318.6,NaN
2026-01-30 12:00:00,637.0,3952,6.0,1.5,73,6.72,80,11,317.6,339.2,318.9,NaN
2026-01-30 12:00:00,622.0,4147,4.8,0.8,76,6.58,55,12,318.3,339.6,319.6,NaN
2026-01-30 12:00:00,583.0,4677,1.3,-0.8,85,6.21,35,12,320.2,340.5,321.4,NaN
2026-01-30 12:00:00,573.0,4819,0.4,-1.3,88,6.11,41,12,320.7,340.7,321.9,NaN
2026-01-30 12:00:00,507.0,5791,-5.3,-5.9,96,4.89,80,10,325.2,341.6,326.2,NaN
2026-01-30 12:00:00,500.0,5900,-5.3,-6.8,89,4.62,85,10,326.5,342.2,327.4,NaN
2026-01-30 12:00:00,489.0,6074,-6.1,-8.0,86,4.30,110,12,327.6,342.2,328.4,NaN
2026-01-30 12:00:00,471.0,6368,-7.5,-10.1,82,3.79,114,13,329.4,342.5,330.2,NaN
2026-01-30 12:00:00,420.0,7246,-13.9,-14.8,93,2.90,125,14,332.1,342.4,332.7,NaN
2026-01-30 12:00:00,403.0,7563,-16.3,-16.5,98,2.63,110,11,333.0,342.4,333.6,NaN
2026-01-30 12:00:00,400.0,7620,-16.7,-16.8,99,2.58,110,11,333.2,342.4,333.7,NaN
2026-01-30 12:00:00,391.0,7791,-17.9,-17.9,100,2.41,123,11,333.8,342.4,334.3,NaN
2026-01-30 12:00:00,380.0,8006,-16.9,-22.9,60,1.61,140,12,337.9,343.8,338.2,NaN
2026-01-30 12:00:00,363.0,8348,-19.5,-24.1,67,1.51,136,11,338.8,344.5,339.1,NaN
2026-01-30 12:00:00,342.0,8789,-22.3,-34.0,34,0.64,130,10,340.8,343.3,340.9,NaN
2026-01-30 12:00:00,338.0,8876,-22.9,-35.9,29,0.53,126,10,341.2,343.3,341.3,NaN
2026-01-30 12:00:00,335.0,8942,-23.5,-39.5,22,0.37,123,9,341.2,342.7,341.3,NaN
2026-01-30 12:00:00,313.0,9436,-27.5,-42.5,23,0.29,100,7,342.3,343.5,342.4,NaN
2026-01-30 12:00:00,300.0,9740,-30.1,-41.1,33,0.35,85,6,342.8,344.3,342.9,NaN
2026-01-30 12:00:00,297.0,9811,-30.5,-43.5,27,0.27,115,5,343.3,344.4,343.3,NaN
2026-01-30 12:00:00,294.0,9883,-31.1,-35.9,63,0.61,145,3,343.4,345.9,343.5,NaN
2026-01-30 12:00:00,292.0,9931,-31.5,-36.4,62,0.58,165,2,343.5,345.9,343.6,NaN
2026-01-30 12:00:00,250.0,11010,-40.3,-48.3,42,0.19,155,5,346.0,346.8,346.1,NaN
2026-01-30 12:00:00,224.0,11748,-46.7,-55.7,35,0.09,128,5,347.2,347.6,347.2,NaN
2026-01-30 12:00:00,200.0,12490,-52.5,-65.5,19,0.03,100,6,349.5,349.6,349.5,NaN
2026-01-30 12:00:00,197.0,12587,-53.3,-67.3,17,0.02,91,6,349.7,349.8,349.7,NaN
2026-01-30 12:00:00,152.0,14200,-66.7,-72.7,43,0.01,298,5,353.6,353.7,353.6,NaN
2026-01-30 12:00:00,150.0,14280,-67.3,-74.3,36,0.01,290,5,354.0,354.0,354.0,NaN
2026-01-30 12:00:00,128.0,15221,-73.5,-78.0,50,0.01,272,8,359.2,359.2,359.2,NaN
2026-01-30 12:00:00,100.0,16620,-85.7,-89.9,47,0.00,245,13,361.9,361.9,361.9,NaN
2026-01-30 12:00:00,95.0,16900,-86.9,-90.7,50,0.00,215,15,364.9,364.9,364.9,NaN
2026-01-30 12:00:00,91.0,17134,-87.9,-91.4,53,0.00,215,21,367.4,367.4,367.4,NaN
2026-01-30 12:00:00,90.2,17182,-88.1,-91.5,54,0.00,210,21,368.0,368.0,368.0,NaN
2026-01-30 12:00:00,88.0,17317,-87.2,-91.0,50,0.00,190,19,372.4,372.4,372.4,NaN
2026-01-30 12:00:00,82.1,17696,-84.7,-89.6,42,0.00,73,13,384.9,384.9,384.9,NaN
2026-01-30 12:00:00,81.0,17770,-85.0,-90.1,41,0.00,50,12,385.8,385.8,385.8,NaN
2026-01-30 12:00:00,78.0,17978,-85.8,-91.4,37,0.00,50,11,388.3,388.3,388.3,NaN
2026-01-30 12:00:00,76.0,18120,-86.4,-92.3,34,0.00,70,8,390.0,390.0,390.0,NaN
2026-01-30 12:00:00,75.6,18149,-86.5,-92.5,34,0.00,86,9,390.4,390.4,390.4,NaN
2026-01-30 12:00:00,75.0,18193,-85.4,-92.2,30,0.00,110,11,393.6,393.6,393.6,NaN
2026-01-30 12:00:00,72.6,18374,-80.7,-90.7,18,0.00,110,25,407.2,407.2,407.2,NaN
2026-01-30 12:00:00,72.0,18421,-80.3,-90.3,18,0.00,110,29,408.9,408.9,408.9,NaN
2026-01-30 12:00:00,70.0,18580,-79.1,-89.1,18,0.00,110,31,414.8,414.9,414.9,NaN
2026-01-30 12:00:00,69.0,18662,-78.7,-89.7,15,0.00,105,31,417.4,417.5,417.4,NaN
2026-01-30 12:00:00,68.1,18736,-78.3,-90.3,13,0.00,98,32,419.8,419.9,419.8,NaN
2026-01-30 12:00:00,66.0,18921,-76.8,-90.2,11,0.00,80,33,426.8,426.8,426.8,NaN
2026-01-30 12:00:00,62.0,19289,-73.9,-90.0,7,0.00,100,38,440.9,440.9,440.9,NaN
2026-01-30 12:00:00,54.0,20102,-67.5,-89.5,3,0.00,105,34,473.5,473.5,473.5,NaN
2026-01-30 12:00:00,52.0,20324,-65.8,-89.3,2,0.00,75,30,482.7,482.7,482.7,NaN
2026-01-30 12:00:00,51.5,20381,-65.3,-89.3,2,0.00,75,29,485.1,485.1,485.1,NaN
2026-01-30 12:00:00,50.0,20560,-65.5,-88.5,3,0.00,75,26,488.7,488.7,488.7,NaN
2026-01-30 12:00:00,47.0,20935,-66.5,-89.5,3,0.00,80,28,494.9,494.9,494.9,NaN
2026-01-30 12:00:00,46.6,20987,-66.7,-89.7,3,0.00,NaN,NaN,495.8,495.8,495.8,NaN
