data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-29 12:00:00,283.0,10152,-32.7,-44.7,29,0.25,92,6,344.9,345.9,344.9,NaN
2026-01-29 12:00:00,250.0,11010,-39.9,-51.9,27,0.13,55,6,346.6,347.2,346.6,NaN
2026-01-29 12:00:00,248.0,11065,-40.5,-52.5,26,0.12,55,6,346.5,347.0,346.5,NaN
2026-01-29 12:00:00,207.0,12267,-51.1,-54.0,71,0.12,63,9,348.2,348.8,348.3,NaN
2026-01-29 12:00:00,205.0,12330,-51.5,-57.5,49,0.08,64,10,348.6,348.9,348.6,NaN
2026-01-29 12:00:00,200.0,12490,-53.1,-58.1,54,0.07,65,10,348.5,348.9,348.5,NaN
2026-01-29 12:00:00,193.0,12718,-55.1,-60.5,50,0.06,60,12,348.9,349.2,349.0,NaN
2026-01-29 12:00:00,186.0,12954,-57.1,-63.1,46,0.04,63,11,349.4,349.6,349.4,NaN
2026-01-29 12:00:00,181.0,13125,-58.7,-63.1,57,0.04,65,10,349.5,349.7,349.5,NaN
2026-01-29 12:00:00,176.0,13301,-60.3,-63.1,69,0.04,80,10,349.7,349.9,349.7,NaN
2026-01-29 12:00:00,171.0,13480,-61.3,-67.1,46,0.03,95,10,350.9,351.0,350.9,NaN
2026-01-29 12:00:00,169.0,13553,-61.7,-68.7,39,0.02,84,9,351.4,351.5,351.4,NaN
2026-01-29 12:00:00,160.0,13889,-64.9,-68.7,59,0.02,30,5,351.5,351.7,351.6,NaN
2026-01-29 12:00:00,152.0,14200,-67.3,-72.8,45,0.01,340,1,352.6,352.7,352.6,NaN
2026-01-29 12:00:00,150.0,14280,-67.9,-73.9,42,0.01,330,3,352.9,353.0,352.9,NaN
2026-01-29 12:00:00,147.0,14401,-69.1,-77.1,31,0.01,322,5,352.9,352.9,352.9,NaN
2026-01-29 12:00:00,138.0,14777,-69.4,-81.8,15,0.00,295,12,358.8,358.8,358.8,NaN
2026-01-29 12:00:00,135.0,14908,-69.5,-83.5,11,0.00,304,14,360.9,360.9,360.9,NaN
2026-01-29 12:00:00,133.0,14995,-70.1,-83.7,12,0.00,310,16,361.3,361.3,361.3,NaN
2026-01-29 12:00:00,120.0,15588,-74.5,-84.9,19,0.00,305,20,364.2,364.2,364.2,NaN
2026-01-29 12:00:00,116.0,15784,-75.9,-85.3,22,0.00,310,22,365.1,365.1,365.1,NaN
2026-01-29 12:00:00,108.0,16196,-78.9,-86.2,30,0.00,350,15,366.9,366.9,366.9,NaN
2026-01-29 12:00:00,100.0,16640,-82.1,-87.1,43,0.00,300,7,368.9,368.9,368.9,NaN
2026-01-29 12:00:00,94.0,16979,-84.6,-89.3,44,0.00,250,13,370.5,370.6,370.5,NaN
2026-01-29 12:00:00,86.6,17428,-87.9,-92.2,46,0.00,230,13,372.7,372.7,372.7,NaN
2026-01-29 12:00:00,85.0,17530,-87.4,-91.9,44,0.00,225,16,375.7,375.7,375.7,NaN
2026-01-29 12:00:00,83.0,17659,-86.7,-91.6,41,0.00,205,18,379.7,379.7,379.7,NaN
2026-01-29 12:00:00,78.0,17998,-84.9,-90.7,36,0.00,125,23,390.1,390.1,390.1,NaN
2026-01-29 12:00:00,76.8,18082,-84.5,-90.5,35,0.00,113,22,392.8,392.8,392.8,NaN
2026-01-29 12:00:00,75.0,18212,-84.8,-90.8,34,0.00,95,20,394.9,394.9,394.9,NaN
2026-01-29 12:00:00,72.0,18436,-85.2,-91.2,34,0.00,30,11,398.6,398.6,398.6,NaN
2026-01-29 12:00:00,70.0,18590,-85.5,-91.5,34,0.00,345,2,401.2,401.2,401.2,NaN
2026-01-29 12:00:00,69.2,18653,-85.7,-92.7,28,0.00,345,2,402.1,402.1,402.1,NaN
2026-01-29 12:00:00,69.0,18670,-85.4,-92.6,27,0.00,345,2,403.0,403.0,403.0,NaN
2026-01-29 12:00:00,64.0,19097,-77.6,-90.0,12,0.00,105,11,428.9,428.9,428.9,NaN
2026-01-29 12:00:00,60.7,19398,-72.1,-88.1,8,0.00,100,20,447.7,447.7,447.7,NaN
2026-01-29 12:00:00,58.2,19647,-71.1,-89.1,5,0.00,96,27,455.3,455.4,455.3,NaN
2026-01-29 12:00:00,52.0,20309,-72.7,-89.9,6,0.00,85,47,466.5,466.6,466.5,NaN
2026-01-29 12:00:00,50.5,20482,-73.1,-90.1,6,0.00,85,46,469.5,469.5,469.5,NaN
2026-01-29 12:00:00,50.0,20540,-73.1,-90.1,6,0.00,85,45,470.8,470.8,470.8,NaN
2026-01-29 12:00:00,49.0,20662,-72.2,-90.0,5,0.00,105,42,475.6,475.6,475.6,NaN
2026-01-29 12:00:00,46.0,21042,-69.6,-89.9,4,0.00,85,44,490.7,490.7,490.7,NaN
2026-01-29 12:00:00,41.0,21734,-64.7,-89.6,2,0.00,95,55,519.2,519.2,519.2,NaN
2026-01-29 12:00:00,39.0,22034,-62.6,-89.5,2,0.00,90,51,532.0,532.0,532.0,NaN
2026-01-29 12:00:00,38.9,22050,-62.5,-89.5,2,0.00,90,51,532.6,532.7,532.6,NaN
2026-01-29 12:00:00,36.0,22526,-63.8,-89.9,2,0.00,105,55,541.3,541.3,541.3,NaN
2026-01-29 12:00:00,35.7,22578,-63.9,-89.9,2,0.00,103,55,542.2,542.3,542.2,NaN
2026-01-29 12:00:00,33.3,23009,-59.5,-89.5,1,0.00,87,55,564.8,564.8,564.8,NaN
2026-01-29 12:00:00,33.0,23065,-59.6,-89.4,1,0.00,85,55,565.9,566.0,565.9,NaN
2026-01-29 12:00:00,30.0,23660,-60.7,-88.7,1,0.01,95,54,578.6,578.6,578.6,NaN
2026-01-29 12:00:00,29.9,23681,-60.7,-88.7,1,0.01,95,54,579.1,579.2,579.1,NaN
2026-01-29 12:00:00,23.3,25245,-57.1,-88.1,1,0.01,90,64,632.5,632.5,632.5,NaN
2026-01-29 12:00:00,23.0,25328,-56.4,-87.8,1,0.01,90,65,636.8,636.9,636.8,NaN
2026-01-29 12:00:00,22.7,25413,-55.7,-87.4,1,0.01,90,65,641.2,641.3,641.2,NaN
2026-01-29 12:00:00,20.1,26196,-49.3,-84.3,1,0.02,95,28,683.5,683.7,683.5,NaN
2026-01-29 12:00:00,20.0,NaN,NaN,NaN,NaN,NaN,95,26,NaN,NaN,NaN,NaN
