data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-31 00:00:00,1000.0,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-01-31 00:00:00,999.0,84,28.4,23.4,74,18.53,30,2,301.6,356.5,305.0,NaN
2026-01-31 00:00:00,993.0,138,29.0,23.0,70,18.18,40,3,302.8,356.9,306.0,NaN
2026-01-31 00:00:00,967.0,374,27.4,21.9,72,17.46,85,10,303.5,355.6,306.6,NaN
2026-01-31 00:00:00,925.0,769,24.8,20.1,75,16.29,65,13,304.7,353.5,307.6,NaN
2026-01-31 00:00:00,919.0,826,24.4,19.9,76,16.15,65,13,304.8,353.2,307.7,NaN
2026-01-31 00:00:00,870.0,1305,20.6,17.8,84,14.97,69,19,305.7,350.8,308.4,NaN
2026-01-31 00:00:00,850.0,1507,20.0,15.4,75,13.11,70,21,307.1,346.9,309.5,NaN
2026-01-31 00:00:00,808.0,1941,17.2,13.4,78,12.11,80,22,308.6,345.6,310.8,NaN
2026-01-31 00:00:00,754.0,2532,13.4,10.7,84,10.83,72,21,310.6,344.1,312.6,NaN
2026-01-31 00:00:00,726.0,2852,13.0,5.0,58,7.59,68,20,313.6,337.5,315.0,NaN
2026-01-31 00:00:00,704.0,3110,11.5,4.3,61,7.46,65,19,314.6,338.3,316.1,NaN
2026-01-31 00:00:00,700.0,3158,11.2,4.2,62,7.44,65,19,314.9,338.5,316.3,NaN
2026-01-31 00:00:00,666.0,3569,9.0,2.3,63,6.83,75,13,316.9,338.8,318.2,NaN
2026-01-31 00:00:00,619.0,4174,5.7,-0.5,64,6.00,55,14,319.9,339.4,321.0,NaN
2026-01-31 00:00:00,598.0,4459,4.2,-1.8,65,5.64,62,12,321.2,339.8,322.3,NaN
2026-01-31 00:00:00,576.0,4764,2.2,0.4,88,6.89,69,11,322.4,344.9,323.7,NaN
2026-01-31 00:00:00,566.0,4906,2.0,-5.0,60,4.69,72,10,323.7,339.4,324.7,NaN
2026-01-31 00:00:00,542.0,5254,0.6,-7.8,53,3.94,80,8,326.1,339.5,326.9,NaN
2026-01-31 00:00:00,529.0,5449,-0.2,-9.4,50,3.57,75,10,327.4,339.7,328.1,NaN
2026-01-31 00:00:00,515.0,5665,-1.1,-11.1,47,3.20,64,10,328.8,340.0,329.5,NaN
2026-01-31 00:00:00,511.0,5727,-1.5,-10.5,50,3.38,61,10,329.1,340.9,329.8,NaN
2026-01-31 00:00:00,503.0,5852,-2.5,-10.8,53,3.36,55,10,329.3,341.0,330.0,NaN
2026-01-31 00:00:00,500.0,5900,-2.9,-10.9,54,3.35,55,10,329.4,341.1,330.1,NaN
2026-01-31 00:00:00,490.0,6058,-4.0,-11.5,56,3.24,80,10,330.0,341.3,330.6,NaN
2026-01-31 00:00:00,445.0,6812,-9.4,-14.6,66,2.78,75,13,332.4,342.3,333.0,NaN
2026-01-31 00:00:00,441.0,6882,-9.9,-14.9,67,2.74,70,13,332.6,342.4,333.2,NaN
2026-01-31 00:00:00,426.0,7148,-11.2,-17.0,63,2.39,50,15,334.2,342.8,334.7,NaN
2026-01-31 00:00:00,400.0,7630,-13.7,-20.7,56,1.85,70,18,337.1,343.9,337.5,NaN
2026-01-31 00:00:00,392.0,7784,-14.5,-31.5,22,0.70,76,17,338.0,340.8,338.1,NaN
2026-01-31 00:00:00,370.0,8217,-18.4,-30.1,35,0.85,95,16,338.4,341.7,338.6,NaN
2026-01-31 00:00:00,363.0,8361,-19.7,-29.7,41,0.90,88,16,338.6,342.1,338.7,NaN
2026-01-31 00:00:00,356.0,8505,-20.7,-31.7,37,0.76,80,15,339.1,342.1,339.3,NaN
2026-01-31 00:00:00,326.0,9151,-24.9,-44.9,14,0.22,128,14,342.0,342.9,342.0,NaN
2026-01-31 00:00:00,316.0,9377,-26.7,-45.7,15,0.20,145,13,342.5,343.4,342.6,NaN
2026-01-31 00:00:00,313.0,9446,-27.3,-43.9,19,0.25,150,13,342.6,343.7,342.7,NaN
2026-01-31 00:00:00,300.0,9750,-29.9,-35.9,56,0.60,145,11,343.1,345.5,343.2,NaN
2026-01-31 00:00:00,297.0,9821,-30.1,-40.1,37,0.39,145,12,343.8,345.4,343.9,NaN
2026-01-31 00:00:00,279.0,10262,-33.3,-47.3,23,0.19,148,15,345.4,346.2,345.4,NaN
2026-01-31 00:00:00,270.0,10490,-34.9,-49.9,20,0.15,150,17,346.3,347.0,346.4,NaN
2026-01-31 00:00:00,268.0,10541,-35.3,-50.5,20,0.14,150,17,346.4,347.1,346.5,NaN
2026-01-31 00:00:00,251.0,10993,-39.1,-56.1,15,0.08,136,15,347.4,347.8,347.4,NaN
2026-01-31 00:00:00,250.0,11020,-39.5,-56.5,15,0.07,135,15,347.2,347.5,347.2,NaN
2026-01-31 00:00:00,249.0,11047,-39.7,-56.5,15,0.07,135,15,347.2,347.6,347.3,NaN
2026-01-31 00:00:00,235.0,11439,-43.1,-56.1,23,0.08,167,10,347.9,348.3,348.0,NaN
2026-01-31 00:00:00,232.0,11525,-43.9,-49.9,51,0.17,174,9,348.0,348.8,348.1,NaN
2026-01-31 00:00:00,227.0,11670,-45.3,-55.3,32,0.09,187,7,348.1,348.5,348.1,NaN
2026-01-31 00:00:00,224.0,11759,-46.1,-49.1,71,0.20,194,6,348.1,349.0,348.2,NaN
2026-01-31 00:00:00,216.0,11999,-48.1,-54.1,50,0.11,214,3,348.7,349.2,348.7,NaN
2026-01-31 00:00:00,213.0,12090,-48.7,-50.0,86,0.19,222,2,349.1,350.0,349.2,NaN
2026-01-31 00:00:00,210.0,12183,-49.5,-50.5,90,0.18,230,1,349.3,350.0,349.3,NaN
2026-01-31 00:00:00,208.0,12246,-50.1,-50.8,92,0.17,228,2,349.3,350.1,349.4,NaN
2026-01-31 00:00:00,200.0,12500,-51.9,-56.6,57,0.09,220,5,350.4,350.8,350.4,NaN
2026-01-31 00:00:00,192.0,12763,-53.9,-63.9,28,0.04,236,10,351.3,351.5,351.3,NaN
2026-01-31 00:00:00,185.0,13001,-55.7,-59.4,63,0.07,250,15,352.2,352.5,352.2,NaN
2026-01-31 00:00:00,167.0,13644,-61.9,-66.8,52,0.03,235,12,352.3,352.4,352.3,NaN
2026-01-31 00:00:00,162.0,13830,-63.4,-67.8,55,0.03,230,11,352.9,353.0,352.9,NaN
2026-01-31 00:00:00,154.0,14139,-65.8,-69.5,60,0.02,255,12,353.8,353.9,353.8,NaN
2026-01-31 00:00:00,150.0,14300,-67.1,-70.4,63,0.02,250,12,354.3,354.4,354.3,NaN
2026-01-31 00:00:00,147.0,14421,-68.3,-71.2,66,0.02,249,13,354.3,354.4,354.3,NaN
2026-01-31 00:00:00,139.0,14754,-71.3,-76.3,47,0.01,246,14,354.7,354.8,354.7,NaN
2026-01-31 00:00:00,136.0,14880,-72.1,-77.2,46,0.01,245,15,355.5,355.6,355.5,NaN
2026-01-31 00:00:00,123.0,15460,-75.7,-81.2,42,0.00,210,14,359.3,359.3,359.3,NaN
