data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-03-11 00:00:00,70.0,18630,-82.1,-90.1,25,0.00,120,31,408.4,408.4,408.4,NaN
2026-03-11 00:00:00,66.4,18925,-83.9,-92.9,20,0.00,116,37,410.7,410.7,410.7,NaN
2026-03-11 00:00:00,66.0,18959,-83.0,-92.5,19,0.00,115,38,413.3,413.3,413.3,NaN
2026-03-11 00:00:00,62.1,19306,-74.5,-88.5,10,0.00,71,16,439.5,439.5,439.5,NaN
2026-03-11 00:00:00,62.0,19316,-74.5,-88.5,10,0.00,70,15,439.6,439.6,439.6,NaN
2026-03-11 00:00:00,60.0,19505,-75.3,-89.3,10,0.00,50,11,442.0,442.0,442.0,NaN
2026-03-11 00:00:00,58.0,19702,-76.1,-90.1,10,0.00,30,7,444.5,444.5,444.5,NaN
2026-03-11 00:00:00,55.0,20009,-77.4,-91.4,9,0.00,55,14,448.4,448.4,448.4,NaN
2026-03-11 00:00:00,54.7,20041,-77.5,-91.5,9,0.00,65,14,448.8,448.8,448.8,NaN
2026-03-11 00:00:00,53.0,20223,-76.7,-91.1,9,0.00,120,16,454.7,454.7,454.7,NaN
2026-03-11 00:00:00,50.0,20560,-75.3,-90.3,8,0.00,105,22,465.6,465.7,465.6,NaN
2026-03-11 00:00:00,47.0,20920,-73.4,-90.3,6,0.00,90,35,478.4,478.5,478.4,NaN
2026-03-11 00:00:00,46.8,20945,-73.3,-90.3,6,0.00,NaN,NaN,479.3,479.4,479.3,NaN
