data,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
2026-01-18 00:00:00,1002.0,84,24.2,23.2,94,18.24,160,5,297.2,350.2,300.4,NaN
2026-01-18 00:00:00,1000.0,102,24.0,23.2,95,18.28,175,11,297.1,350.2,300.4,NaN
2026-01-18 00:00:00,996.0,137,23.8,23.1,96,18.29,175,11,297.3,350.5,300.6,NaN
2026-01-18 00:00:00,973.0,342,22.8,22.8,100,18.34,169,15,298.3,351.8,301.5,NaN
2026-01-18 00:00:00,960.0,459,22.3,22.1,99,17.81,165,18,298.9,351.0,302.1,NaN
2026-01-18 00:00:00,944.0,606,21.7,21.2,97,17.16,160,14,299.8,350.1,302.8,NaN
2026-01-18 00:00:00,925.0,783,21.0,20.2,95,16.40,170,12,300.8,349.1,303.7,NaN
2026-01-18 00:00:00,923.0,802,20.9,20.1,95,16.35,170,11,300.9,349.1,303.8,NaN
2026-01-18 00:00:00,906.0,963,20.2,19.4,95,15.93,155,5,301.8,348.9,304.6,NaN
2026-01-18 00:00:00,850.0,1516,17.8,17.0,95,14.56,90,6,304.8,348.4,307.4,NaN
2026-01-18 00:00:00,795.0,2087,15.4,12.7,84,11.77,70,12,308.1,344.0,310.3,NaN
2026-01-18 00:00:00,781.0,2239,14.8,11.6,81,11.10,80,11,309.0,343.1,311.1,NaN
2026-01-18 00:00:00,773.0,2325,14.3,11.2,82,10.93,85,11,309.4,343.0,311.4,NaN
2026-01-18 00:00:00,700.0,3158,9.4,7.5,88,9.38,75,16,312.9,342.2,314.6,NaN
2026-01-18 00:00:00,689.0,3288,8.6,6.8,89,9.10,70,16,313.4,341.9,315.1,NaN
2026-01-18 00:00:00,646.0,3817,5.2,4.2,93,8.05,80,19,315.3,340.9,316.9,NaN
2026-01-18 00:00:00,622.0,4127,3.2,2.6,96,7.48,80,14,316.5,340.3,317.9,NaN
