PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
70.0,18610,-74.9,-90.9,7,0.00,350,11,423.8,423.8,423.8
69.0,18693,-75.0,-90.8,7,0.00,350,11,425.4,425.4,425.4
68.0,18778,-75.1,-90.8,7,0.00,335,10,426.9,426.9,426.9
67.0,18863,-75.2,-90.7,7,0.00,320,9,428.5,428.5,428.5
66.0,18950,-75.3,-90.6,8,0.00,315,9,430.1,430.1,430.1
65.0,19039,-75.4,-90.6,8,0.00,330,9,431.8,431.8,431.8
64.0,19128,-75.5,-90.5,8,0.00,350,9,433.4,433.5,433.4
63.0,19220,-75.6,-90.4,8,0.00,340,8,435.2,435.2,435.2
62.0,19312,-75.7,-90.3,9,0.00,335,7,436.9,436.9,436.9
61.0,19406,-75.9,-90.3,9,0.00,350,4,438.7,438.7,438.7
60.0,19502,-76.0,-90.2,9,0.00,45,3,440.5,440.5,440.5
59.0,19599,-76.1,-90.1,10,0.00,90,5,442.4,442.4,442.4
58.9,19609,-76.1,-90.1,10,0.00,92,5,442.6,442.6,442.6
58.0,19697,-76.8,-90.6,10,0.00,115,8,442.9,442.9,442.9
57.0,19796,-77.6,-91.3,10,0.00,130,11,443.3,443.3,443.3
56.0,19897,-78.4,-91.9,10,0.00,130,13,443.7,443.7,443.7
55.0,20000,-79.2,-92.5,10,0.00,125,16,444.1,444.1,444.1
54.0,20104,-80.1,-93.2,10,0.00,120,18,444.5,444.5,444.5
53.5,20157,-80.5,-93.5,10,0.00,NaN,NaN,444.7,444.7,444.7
