PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
1002.0,84,26.4,22.3,78,17.25,60,7,299.4,349.9,302.5
1000.0,103,26.4,22.5,79,17.50,50,10,299.6,350.9,302.7
977.4,305,25.5,21.6,79,16.89,60,13,300.6,350.3,303.6
944.2,610,24.1,20.1,79,16.00,80,15,302.1,349.6,305.0
925.0,792,23.2,19.3,79,15.48,90,18,303.0,349.1,305.8
912.2,914,23.0,18.5,76,14.96,85,18,304.0,348.8,306.8
900.0,1031,22.8,17.8,73,14.46,81,18,305.0,348.4,307.6
850.3,1524,19.2,15.9,81,13.56,65,16,306.2,347.2,308.7
850.0,1527,19.2,15.9,81,13.55,70,17,306.2,347.2,308.7
794.0,2111,14.6,14.6,100,13.34,80,19,307.4,347.8,309.8
791.9,2134,14.5,14.5,100,13.27,80,19,307.5,347.8,309.9
763.8,2438,13.0,13.0,100,12.44,85,20,309.0,347.1,311.4
714.0,3007,10.2,10.1,99,10.99,76,22,312.0,346.1,314.0
710.5,3048,10.0,9.0,93,10.23,75,22,312.2,344.0,314.1
703.0,3136,9.6,6.6,82,8.77,75,23,312.7,340.2,314.4
700.0,3172,9.4,6.7,83,8.87,75,24,312.9,340.6,314.5
665.0,3596,6.8,6.8,100,9.41,84,26,314.6,344.2,316.3
660.0,3658,6.9,4.2,83,7.89,85,26,315.3,340.4,316.8
654.0,3733,7.0,1.0,66,6.33,86,24,316.3,336.6,317.5
644.0,3860,5.8,3.6,86,7.75,88,21,316.3,341.1,317.8
629.0,4053,5.0,0.0,70,6.12,91,17,317.6,337.3,318.7
614.0,4249,3.8,1.9,87,7.20,95,12,318.4,341.6,319.8
612.7,4267,3.8,1.3,84,6.93,95,12,318.5,340.9,319.8
608.0,4329,3.6,-0.7,73,6.02,95,12,319.0,338.6,320.2
594.0,4518,2.4,2.4,100,7.72,95,11,319.8,344.7,321.3
584.0,4656,2.8,-2.2,70,5.61,95,11,321.8,340.3,322.9
580.0,4711,2.6,-4.4,60,4.78,95,11,322.2,338.1,323.1
568.2,4877,1.9,-5.3,59,4.57,95,10,323.3,338.6,324.2
547.0,5182,0.7,-6.9,57,4.20,65,17,325.4,339.6,326.2
524.0,5527,-0.7,-8.7,55,3.80,63,17,327.7,340.8,328.5
500.0,5900,-3.3,-9.3,63,3.80,60,17,328.9,342.1,329.7
487.6,6096,-4.8,-10.0,67,3.70,60,17,329.5,342.3,330.2
468.9,6401,-7.1,-11.0,74,3.55,40,18,330.3,342.7,331.0
451.0,6706,-9.4,-12.0,81,3.40,5,5,331.1,343.0,331.8
431.0,7061,-12.1,-13.2,92,3.23,28,8,332.0,343.4,332.7
400.5,7620,-15.6,-16.8,91,2.57,65,13,334.4,343.7,335.0
400.0,7630,-15.7,-16.9,90,2.56,65,13,334.5,343.7,335.0
369.1,8230,-19.7,-21.0,90,1.95,70,9,336.9,344.1,337.3
354.3,8534,-21.8,-23.1,89,1.70,75,10,338.1,344.4,338.5
352.0,8583,-22.1,-23.4,89,1.66,74,10,338.3,344.5,338.6
339.8,8839,-23.8,-27.3,72,1.20,70,11,339.4,344.0,339.7
325.9,9144,-25.8,-32.0,56,0.81,100,15,340.8,343.9,340.9
317.0,9345,-27.1,-35.1,47,0.61,103,15,341.6,344.1,341.8
314.0,9414,-27.5,-36.5,42,0.54,104,15,342.0,344.2,342.1
300.0,9740,-30.1,-39.1,41,0.43,110,15,342.8,344.6,342.9
299.4,9754,-30.2,-39.0,42,0.44,115,13,342.9,344.6,343.0
293.0,9907,-31.5,-38.5,50,0.47,112,14,343.2,345.1,343.3
266.0,10584,-36.7,-50.7,22,0.14,97,18,345.2,345.8,345.2
